Rank,Word,Word in English,Happiness Score,Standard Deviation of Ratings
5353,actin,actin,5.39,13.665
2479,acting,acting,6.04,15.113
2669,action,action,5.98,14.213
3449,actions,actions,5.78,8.873
776,active,active,6.82,17.692
1368,activities,activities,6.46,12.157
1677,activity,activity,6.32,9.988
2011,actor,actor,6.2,13.553
1885,actors,actors,6.24,12.048
1473,actress,actress,6.4,17.261
4862,acts,acts,5.48,11.471
4863,actual,actual,5.48,10.544
5730,actually,actually,5.3,11.112
9022,acute,acute,4.16,17.719
7524,ad,ad,4.92,15.232
6954,ada,ada,5.04,7.548
4572,adam,adam,5.54,12.651
5546,adams,adams,5.34,10.806
2593,adapted,adapted,6,14.142
2978,add,add,5.9,9.742
3450,added,added,5.78,12.982
7905,addenda,addenda,4.82,12.403
9892,addict,addict,2.84,13.149
9502,addicted,addicted,3.52,21.019
9945,addiction,addiction,2.72,14.574
3707,adding,adding,5.72,12.623
2979,addition,addition,5.9,12.976
3451,additional,additional,5.78,12.501
4256,address,address,5.6,10.498
3360,addressed,addressed,5.8,12.122
4763,adds,adds,5.5,953
4055,adequate,adequate,5.66,16.054
7040,adesso,adesso,5.02,10.506
8832,adios,adios,4.34,17.215
5160,adjacent,adjacent,5.43,11.365
6485,adjusted,adjusted,5.14,11.954
6110,adjustment,adjustment,5.22,11.301
5063,administered,administered,5.45,15.554
7832,administration,administration,4.84,15.696
7906,administration's,administration's,4.82,15.077
6662,administrative,administrative,5.1,15.811
7054,administrator,administrator,5.02,13.323
3054,admiral,admiral,5.89,14.024
484,admiration,admiration,7.1,14.604
3452,admission,admission,5.78,10.359
8173,admit,admit,4.74,12.747
6765,admitted,admitted,5.08,13.529
3057,adobe,adobe,5.88,12.395
1474,adopt,adopt,6.4,14.708
3119,adopted,adopted,5.86,16.538
1208,adoption,adoption,6.54,14.598
287,adorable,adorable,7.32,16.956
648,adore,adore,6.96,18.592
223,adored,adored,7.42,14.441
450,adoring,adoring,7.14,16.904
8566,ads,ads,4.56,18.424
2185,adult,adult,6.14,13.403
2411,adults,adults,6.06,13.001
1140,advance,advance,6.58,13.262
1141,advanced,advanced,6.58,10.708
1886,advances,advances,6.24,13.486
750,advantage,advantage,6.84,12.835
1250,advantages,advantages,6.53,13.709
300,adventure,adventure,7.3,14.321
6955,advertising,advertising,5.04,15.774
1948,advice,advice,6.22,15.022
5547,advised,advised,5.34,16.977
4864,adviser,adviser,5.48,1.821
4865,advisers,advisers,5.48,13.738
7977,advisory,advisory,4.8,11.952
2412,advocacy,advocacy,6.06,12.521
6300,advocate,advocate,5.18,16.622
2066,advocates,advocates,6.18,14.665
2005,aesthetic,aesthetic,6.21,15.839
8162,af,af,4.76,1.182
9144,affair,affair,4.02,18.349
8275,affairs,affairs,4.7,1.594
7525,affect,affect,4.92,14.405
8870,affected,affected,4.3,13.887
5715,affecting,affecting,5.31,13.261
166,affection,affection,7.53,15.289
3876,affiliate,affiliate,5.68,12.526
3708,affiliation,affiliation,5.72,13.856
2138,afford,afford,6.16,12.349
9463,afghanistan,afghanistan,3.56,17.861
9971,afraid,afraid,2.66,15.066
5931,africa,africa,5.26,20.782
3969,african,african,5.66,17.567
6766,after,after,5.08,9.655
6401,after-tax,after-tax,5.16,17.304
2670,afternoon,afternoon,5.98,1.237
6111,afterward,afterward,5.22,10.934
3534,afterwards,afterwards,5.76,1.135
5168,again,again,5.42,12.631
9586,against,against,3.4,12.289
7685,age,age,4.88,16.117
8896,aged,aged,4.28,18.521
7526,agencies,agencies,4.92,13.377
5932,agency,agency,5.26,9.216
6203,agency's,agency's,5.2,13.702
7422,agenda,agenda,4.94,10.184
6767,agent,agent,5.08,14.405
7153,agents,agents,5,12.936
8652,ages,ages,4.5,14.604
9310,aggressive,aggressive,3.8,15.779
9779,aging,aging,3.06,16.214
7686,ago,ago,4.88,9.398
10132,agony,agony,2.16,18.775
8379,agora,agora,4.66,16.113
946,agree,agree,6.7,11.824
598,agreed,agreed,6.98,13.013
1678,agreement,agreement,6.32,12.196
2012,agreements,agreements,6.2,15.649
1578,agricultural,agricultural,6.38,14.468
1292,agriculture,agriculture,6.5,12.976
5276,ah,ah,5.4,12.122
2067,aha,aha,6.18,12.567
1177,ahaha,ahaha,6.56,1.728
2354,ahead,ahead,6.08,13.679
5363,ahh,ahh,5.38,1.427
4866,ahhh,ahhh,5.48,20.428
3453,ahhhh,ahhhh,5.78,18.438
8104,ahl,ahl,4.76,10.412
6301,ahora,ahora,5.18,9.409
7252,ai,ai,4.98,9.792
1887,aid,aid,6.24,13.637
4458,aide,aide,5.56,14.165
2910,aides,aides,5.92,13.827
8897,aids,aids,4.28,23.477
7339,aight,aight,4.96,13.845
3120,aim,aim,5.86,11.068
4669,aimed,aimed,5.52,1.581
1832,aims,aims,6.27,12.209
9159,ain't,ain't,4,12.778
7527,ainda,ainda,4.92,3.959
9145,aint,aint,4.02,14.356
799,air,air,6.8,16.537
2539,aircraft,aircraft,6.02,14.068
5731,aire,aire,5.3,14.178
4177,airline,airline,5.62,16.022
4257,airlines,airlines,5.6,15.908
3058,airport,airport,5.88,18.477
7682,aiyyo,aiyyo,4.89,13.151
8047,aja,aja,4.78,9.538
7978,ak,ak,4.8,9.689
7423,aka,aka,4.94,10.768
7340,aku,aku,4.96,8.797
7612,al,al,4.9,10.546
4867,alabama,alabama,5.48,11.648
7341,alan,alan,4.96,9.026
9231,alarm,alarm,3.9,16.568
4076,alaska,alaska,5.64,16.258
6768,albany,albany,5.08,13.223
6663,albert,albert,5.1,12.495
1101,album,album,6.6,11.066
667,albums,albums,6.92,13.223
6204,alcohol,alcohol,5.2,23.212
5837,alert,alert,5.28,18.075
4975,alex,alex,5.46,8.855
3709,alexander,alexander,5.72,12.784
3970,alexandra,alexandra,5.66,10.806
6769,alfred,alfred,5.08,1.027
7342,algo,algo,4.96,7.273
7154,alguien,alguien,5,9.258
6112,ali,ali,5.22,13.893
7424,alibi,alibi,4.94,17.427
4670,alice,alice,5.52,11.822
4671,alicia,alicia,5.52,9.528
8227,alien,alien,4.72,16.293
2980,alike,alike,5.9,15.152
5277,alison,alison,5.4,11.066
418,alive,alive,7.18,12.887
1949,all,all,6.22,14.039
7528,alla,alla,4.92,13.223
6302,allan,allan,5.18,10.437
7041,alle,alle,5.02,1.233
6664,alleen,alleen,5.1,13.132
9274,allegations,allegations,3.84,14.479
9160,alleged,alleged,4,17.496
7687,allein,allein,4.88,13.192
6665,allen,allen,5.1,12.976
5716,alles,alles,5.31,10.841
8174,alley,alley,4.74,1.192
2594,alliance,alliance,6,16.537
3059,allied,allied,5.88,11.542
1293,allies,allies,6.5,12.495
4347,allison,allison,5.58,11.445
2595,allow,allow,6,14.708
2757,allowed,allowed,5.96,17.375
2139,allowing,allowing,6.16,10.947
1835,allows,allows,6.26,1.192
878,allright,allright,6.74,15.624
4178,alma,alma,5.62,1.427
1877,almighty,almighty,6.24,20.466
8276,almost,almost,4.7,10.351
9636,alone,alone,3.32,17.313
4868,along,along,5.48,8.142
4459,alot,alot,5.56,1.402
5838,already,already,5.28,12.296
2355,alright,alright,6.08,13.068
8529,als,als,4.58,10.897
5169,also,also,5.42,10.319
5637,alter,alter,5.32,12.526
7907,altered,altered,4.82,13.506
2828,alternative,alternative,5.94,13.911
2971,alternatives,alternatives,5.92,14.696
8530,although,although,4.58,13.262
8456,altijd,altijd,4.62,13.231
1475,altogether,altogether,6.4,13.702
2480,alumni,alumni,6.04,10.294
1329,always,always,6.48,12.493
5364,am,am,5.38,10.859
7343,ama,ama,4.96,14.563
4077,amanda,amanda,5.64,14.107
6289,amar,amar,5.19,11.788
377,amazed,amazed,7.22,18.658
109,amazing,amazing,7.66,1.493
800,amazon,amazon,6.8,15.386
3454,ambassador,ambassador,5.78,15.687
3455,amber,amber,5.78,15.022
1253,ambitious,ambitious,6.52,12.493
9754,ambulance,ambulance,3.1,16.067
2540,amen,amen,6.02,18.789
4672,amendment,amendment,5.52,14.032
856,america,america,6.76,15.194
2481,america's,america's,6.04,14.563
879,american,american,6.74,15.228
1294,americans,americans,6.5,16.933
1535,americas,americas,6.38,10.859
6770,amid,amid,5.08,1.14
1784,amigo,amigo,6.28,18.956
6652,amino,amino,5.1,12.624
7833,amo,amo,4.84,11.669
3971,among,among,5.66,13.032
3877,amongst,amongst,5.68,12.848
1679,amor,amor,6.32,16.591
1284,amore,amore,6.51,17.335
3203,amount,amount,5.84,12.993
3121,amounts,amounts,5.86,12.124
1102,amour,amour,6.6,16.162
5073,amp,amp,5.44,1.248
2186,amsterdam,amsterdam,6.14,14.984
4673,amy,amy,5.52,1.313
7834,an,an,4.84,8.418
4559,analyses,analyses,5.55,12.427
3361,analysis,analysis,5.8,14.286
4460,analyst,analyst,5.56,10.529
7055,analysts,analysts,5.02,13.923
6574,anata,anata,5.12,11.891
7409,anche,anche,4.96,11.358
4258,ancient,ancient,5.6,14.142
5732,ancora,ancora,5.3,11.473
6113,and,and,5.22,6.158
6956,anders,anders,5.04,8.797
6114,anderson,anderson,5.22,12.982
5638,andre,andre,5.32,12.196
5548,andrea,andrea,5.34,12.224
6115,andrew,andrew,5.22,12.337
3790,android,android,5.7,14.463
7613,andy,andy,4.9,10.546
7908,ang,ang,4.82,8.734
100,angel,angel,7.68,12.362
3204,angeles,angeles,5.84,15.566
110,angels,angels,7.66,14.654
10104,anger,anger,2.3,14.178
3043,angle,angle,5.9,13.578
3878,angles,angles,5.68,13.468
4764,anglo,anglo,5.5,13.838
10099,angry,angry,2.32,12.362
801,animal,animal,6.8,18.516
976,animals,animals,6.68,20.247
5074,anita,anita,5.44,12.961
6575,ankle,ankle,5.12,8.241
6486,ann,ann,5.14,7.827
3456,anna,anna,5.78,12.664
5278,anne,anne,5.4,11.429
3457,annie,annie,5.78,14.886
947,anniversary,anniversary,6.7,18.434
3879,announce,announce,5.68,8.676
4869,announced,announced,5.48,15.151
5365,announcement,announcement,5.38,1.427
4461,announces,announces,5.56,9.723
9755,annoy,annoy,3.1,13.887
10008,annoyed,annoyed,2.58,16.424
9904,annoying,annoying,2.82,1.32
5839,annual,annual,5.28,10.506
5549,anonymity,anonymity,5.34,13.342
6205,another,another,5.2,10.498
1888,answer,answer,6.24,15.722
1950,answered,answered,6.22,13.445
1330,answers,answers,6.48,11.471
6475,anterior,anterior,5.14,11.547
7504,antes,antes,4.94,1.088
5550,anthony,anthony,5.34,14.654
9408,anti,anti,3.65,15.214
948,antiques,antiques,6.7,1.374
6487,antonio,antonio,5.14,12.618
9804,anxiety,anxiety,3.03,18.923
9570,anxious,anxious,3.42,16.671
6116,any,any,5.22,6.788
7344,anybody,anybody,4.96,11.773
5922,anyhow,anyhow,5.27,12.379
8567,anymore,anymore,4.56,11.634
7056,anyone,anyone,5.02,9.581
5551,anything,anything,5.34,10.224
2671,anytime,anytime,5.98,12.534
6576,anyway,anyway,5.12,11.183
6577,anyways,anyways,5.12,11.542
5552,anywhere,anywhere,5.34,12.875
7979,ao,ao,4.8,8.571
7754,ap,ap,4.86,12.456
7980,apa,apa,4.8,7.825
9503,apart,apart,3.52,13.438
4259,apartment,apartment,5.6,13.248
6402,apartments,apartments,5.16,15.826
7057,apologize,apologize,5.02,18.125
6206,app,app,5.2,14.286
3535,apparatus,apparatus,5.76,12.382
4260,apparent,apparent,5.6,1.069
4573,apparently,apparently,5.54,11.104
4179,appeal,appeal,5.62,15.104
4348,appeals,appeals,5.58,17.272
3205,appear,appear,5.84,8.172
3362,appearance,appearance,5.8,14.846
4976,appeared,appeared,5.46,9.941
3880,appears,appears,5.68,10.774
8590,appendix,appendix,4.54,1.237
211,apple,apple,7.44,12.316
2596,applicable,applicable,6,10.302
4765,application,application,5.5,13.286
3060,applications,applications,5.88,10.622
3122,applied,applied,5.86,12.938
2972,applies,applies,5.92,1.336
3290,apply,apply,5.82,8.003
2132,applying,applying,6.16,11.609
3791,appointed,appointed,5.7,14.178
4674,appointment,appointment,5.52,18.432
378,appreciate,appreciate,7.22,1.183
467,appreciated,appreciated,7.12,1.507
353,appreciation,appreciation,7.24,14.653
2829,approach,approach,5.94,11.678
4870,approached,approached,5.48,12.816
2482,approaches,approaches,6.04,13.087
3536,approaching,approaching,5.76,12.216
1836,appropriate,appropriate,6.26,12.423
599,approval,approval,6.98,12.036
1013,approve,approve,6.66,15.986
402,approved,approved,7.2,14.983
3792,approximately,approximately,5.7,11.824
4349,apps,apps,5.58,13.415
1584,april,april,6.36,15.221
3710,apt,apt,5.72,11.787
6957,aqui,aqui,5.04,1.049
7529,ar,ar,4.92,6.007
8653,arab,arab,4.5,1.594
5279,arabia,arabia,5.4,16.413
9161,arafat,arafat,4,15.518
8594,arbitrary,arbitrary,4.54,15.012
5553,arc,arc,5.34,11.713
3448,arch,arch,5.79,13.114
1585,architect,architect,6.36,11.386
3061,architects,architects,5.88,13.797
1951,architectural,architectural,6.22,11.301
1476,architecture,architecture,6.4,14.708
4675,archive,archive,5.52,1.432
2597,archives,archives,6,14.425
6403,are,are,5.16,7.918
5075,area,area,5.44,8.843
5554,areas,areas,5.34,10.224
9056,aren't,aren't,4.12,12.879
3206,arena,arena,5.84,10.174
8833,arent,arent,4.34,11.359
3711,argentina,argentina,5.72,18.848
9195,argh,argh,3.96,1.428
9812,argue,argue,3,15.386
9607,argued,argued,3.36,14.675
9813,argues,argues,3,16.759
9780,arguing,arguing,3.06,13.614
9730,argument,argument,3.14,1.552
9793,arguments,arguments,3.04,15.248
2013,arise,arise,6.2,11.249
2187,arises,arises,6.14,11.068
3291,arising,arising,5.82,13.952
4350,arizona,arizona,5.58,14.155
5280,arkansas,arkansas,5.4,12.289
4977,arlington,arlington,5.46,16.563
4766,arm,arm,5.5,10.152
9275,armed,armed,3.84,18.556
7530,armies,armies,4.92,18.935
5366,arms,arms,5.38,9.875
8671,army,army,4.48,20.126
7755,arnold,arnold,4.86,13.554
1536,arose,arose,6.38,12.103
4180,around,around,5.62,9.452
4261,arranged,arranged,5.6,13.401
3123,arrangement,arrangement,5.86,1.125
3793,arrangements,arrangements,5.7,1.233
4560,array,array,5.55,11.558
10076,arrest,arrest,2.42,14.859
10208,arrested,arrested,1.64,10.053
9946,arrests,arrests,2.72,15.913
1680,arrival,arrival,6.32,10.774
1681,arrive,arrive,6.32,8.437
2188,arrived,arrived,6.14,13.999
4666,arrow,arrow,5.52,15.016
9004,arsenal,arsenal,4.18,18.371
1103,art,art,6.6,14.983
6117,artery,artery,5.22,12.982
5076,arthur,arthur,5.44,1.091
4676,article,article,5.52,14.032
3124,articles,articles,5.86,11.782
9232,artificial,artificial,3.9,15.682
9254,artillery,artillery,3.88,15.361
880,artist,artist,6.74,14.401
468,artistic,artistic,7.12,12.395
777,artists,artists,6.82,14.241
1142,arts,arts,6.58,19.388
6118,as,as,5.22,7.637
7981,asap,asap,4.8,15.386
10006,ashamed,ashamed,2.59,13.057
8688,ashes,ashes,4.47,1.959
5170,ashley,ashley,5.42,12.469
8048,asi,asi,4.78,10.554
1952,asia,asia,6.22,19.513
1682,asian,asian,6.32,14.907
8105,aside,aside,4.76,9.161
6207,ask,ask,5.2,18.736
5449,asked,asked,5.36,12.739
7817,askin,askin,4.86,12.416
5933,asking,asking,5.26,9.858
6030,asks,asks,5.24,8.704
2189,asleep,asleep,6.14,17.498
3972,aspect,aspect,5.66,10.616
4462,aspects,aspects,5.56,1.402
9260,ass,ass,3.86,18.627
10024,assault,assault,2.56,16.557
1731,assembled,assembled,6.31,13.862
4262,assembly,assembly,5.6,1.088
7155,assess,assess,5,13.702
5840,assessment,assessment,5.28,13.708
1209,asset,asset,6.54,16.189
1014,assets,assets,6.66,16.239
10086,asshole,asshole,2.4,16.036
5077,assigned,assigned,5.44,12.316
1439,assist,assist,6.42,1.295
2758,assistance,assistance,5.96,1.428
4181,assistant,assistant,5.62,11.045
4182,associate,associate,5.62,10.669
3881,associated,associated,5.68,10.388
4463,associates,associates,5.56,16.308
3973,association,association,5.66,1.239
2406,associations,associations,6.06,15.733
8228,assume,assume,4.72,11.787
7345,assumed,assumed,4.96,14.422
6754,assuming,assuming,5.08,14.118
5828,assumption,assumption,5.29,18.028
7963,assumptions,assumptions,4.82,17.192
2014,assured,assured,6.2,15.649
4078,asterisk,asterisk,5.64,12.081
9024,astray,astray,4.16,14.337
7614,at,at,4.9,7.354
8049,at;t,at;t,4.78,10.746
2068,ate,ate,6.18,14.525
1889,athletes,athletes,6.24,13.786
1369,athletic,athletic,6.46,15.147
6864,atl,atl,5.06,9.564
5733,atlanta,atlanta,5.3,14.178
2069,atlantic,atlantic,6.18,1.207
7531,atleast,atleast,4.92,8.533
3794,atm,atm,5.7,17.642
1739,atmosphere,atmosphere,6.3,11.995
8481,atomic,atomic,4.61,1.789
4767,atoms,atoms,5.5,12.164
7909,att,att,4.82,11.008
4351,attached,attached,5.58,14.581
2407,attachment,attachment,6.06,15.194
10077,attack,attack,2.42,14.299
10043,attacked,attacked,2.52,1.555
10061,attacks,attacks,2.46,14.598
1067,attained,attained,6.62,13.981
4464,attempt,attempt,5.56,12.961
4871,attempted,attempted,5.48,1.568
2672,attempting,attempting,5.98,9.998
4574,attempts,attempts,5.54,11.988
2598,attend,attend,6,9.689
4575,attended,attended,5.54,11.104
2599,attending,attending,6,11.066
3363,attention,attention,5.8,14.846
3364,attitude,attitude,5.8,15.908
3188,attitudes,attitudes,5.86,1.307
9057,attorney,attorney,4.12,13.037
914,attract,attract,6.72,11.436
435,attracted,attracted,7.16,11.669
67,attraction,attraction,7.82,1.024
192,attractive,attractive,7.48,9.739
3795,attribute,attribute,5.7,12.657
2981,attributed,attributed,5.9,14.321
3458,attributes,attributes,5.78,1.016
7532,au,au,4.92,10.467
8716,auch,auch,4.44,11.457
3459,auction,auction,5.78,15.425
2673,audience,audience,5.98,14.356
2356,audiences,audiences,6.08,10.467
3062,audio,audio,5.88,18.805
8568,auf,auf,4.56,11.457
5078,aug,aug,5.44,13.726
2674,august,august,5.98,14.356
6958,aunque,aunque,5.04,9.889
1015,aunt,aunt,6.66,15.729
6865,aus,aus,5.06,9.982
4768,austin,austin,5.5,10.738
1477,australia,australia,6.4,15.908
1837,australian,australian,6.26,12.257
3063,austria,austria,5.88,12.879
2675,author,author,5.98,13.923
8789,authorities,authorities,4.38,11.586
8175,authority,authority,4.74,15.884
2759,authorized,authorized,5.96,15.513
1953,authors,authors,6.22,16.817
3974,auto,auto,5.66,15.858
2600,automatic,automatic,6,14.732
2601,automatically,automatically,6,15.584
2140,automobile,automobile,6.16,13.756
3189,autonomy,autonomy,5.86,15.943
650,autumn,autumn,6.94,15.039
7425,av,av,4.94,7.669
1143,available,available,6.58,10.897
2602,avatar,avatar,6,16.288
6666,ave,ave,5.1,8.391
6941,avec,avec,5.05,10.384
3882,avenue,avenue,5.68,11.683
6667,average,average,5.1,9.091
2190,aviation,aviation,6.14,13.403
1954,avid,avid,6.22,1.148
9731,avoid,avoid,3.14,1.578
9180,avoided,avoided,3.98,15.185
6488,aw,aw,5.14,12.291
4852,awaits,awaits,5.49,14.012
3627,awake,awake,5.74,14.682
58,award,award,7.86,15.651
249,awarded,awarded,7.38,11.586
419,awards,awards,7.18,1.207
3460,aware,aware,5.78,14.748
2070,awareness,awareness,6.18,12.887
8957,away,away,4.22,12.664
2830,awe,awe,5.94,20.938
139,awesome,awesome,7.6,15.908
9852,awful,awful,2.92,19.361
7835,awhile,awhile,4.84,9.553
9427,awkward,awkward,3.62,13.981
546,awsome,awsome,7.04,17.952
6578,aww,aww,5.12,18.366
2676,awww,awww,5.98,17.784
4576,awwww,awwww,5.54,18.094
8595,axe,axe,4.54,18.649
5079,axis,axis,5.44,1.402
5555,ay,ay,5.34,9.607
5171,aye,aye,5.42,16.424
7910,ayer,ayer,4.82,11.192
6771,az,az,5.08,9.864
