Rank,Word,Word in English,Happiness Score,Standard Deviation of Ratings
2045,recommendations,recommendations,6.2,14.142
1384,recommended,recommended,6.46,10.343
3415,reconstruction,reconstruction,5.8,16.036
3504,record,record,5.78,14.039
4419,recorded,recorded,5.58,11.968
3026,recording,recording,5.9,11.473
2732,recordings,recordings,5.98,1.237
2575,records,records,6.02,12.856
1053,recover,recover,6.64,16.258
1054,recovered,recovered,6.64,13.211
2218,recovering,recovering,6.14,13.095
1055,recovery,recovery,6.64,1.495
7796,recuerdo,recuerdo,4.86,11.068
4529,red,red,5.56,16.183
8251,redman,redman,4.72,14.988
9016,reduce,reduce,4.18,12.567
8857,reduced,reduced,4.32,15.836
8825,reducing,reducing,4.36,14.813
9135,reduction,reduction,4.04,1.293
9065,reductions,reductions,4.12,1.698
6002,reed,reed,5.26,12.586
2750,refer,refer,5.98,11.085
4722,reference,reference,5.52,1.111
5234,references,references,5.42,14.721
4229,referred,referred,5.62,9.875
3594,referring,referring,5.76,11.704
5130,refers,refers,5.44,11.634
1813,reflect,reflect,6.28,10.887
4723,reflected,reflected,5.52,10.736
2799,reflecting,reflecting,5.96,12.282
2456,reflection,reflection,6.06,13.911
4230,reflects,reflects,5.62,18.504
5037,reform,reform,5.46,13.433
3842,reforms,reforms,5.7,15.286
8218,refrain,refrain,4.73,16.555
9788,refugees,refugees,3.06,16.587
9546,refuse,refuse,3.46,9.304
9601,refused,refused,3.38,14.553
4028,regard,regard,5.66,10.224
3336,regarded,regarded,5.82,11.726
4530,regarding,regarding,5.56,11.278
6536,regardless,regardless,5.14,12.618
1834,regards,regards,6.27,1.335
8767,regime,regime,4.42,17.964
7412,regiment,regiment,4.96,15.133
6537,region,region,5.14,1.143
5605,regional,regional,5.34,8.234
4636,regions,regions,5.54,11.104
6003,register,register,5.26,10.844
3749,registered,registered,5.72,11.436
9751,regret,regret,3.12,1.507
9775,regrets,regrets,3.08,15.232
3843,regular,regular,5.7,12.817
2886,regularly,regularly,5.94,8.668
8619,regulation,regulation,4.54,14.598
8759,regulations,regulations,4.42,1.295
7725,regulators,regulators,4.88,15.205
8665,regulatory,regulatory,4.5,1.488
8020,rehabilitation,rehabilitation,4.8,18.626
3416,rehearsal,rehearsal,5.8,12.778
6913,reign,reign,5.06,15.308
1239,reindeer,reindeer,6.54,18.318
10151,rejected,rejected,2.08,1.122
10167,rejection,rejection,2.02,13.268
2534,relate,relate,6.02,15.206
2800,related,related,5.96,1.261
3282,relating,relating,5.84,13.126
1622,relation,relation,6.36,11.563
1770,relations,relations,6.3,16.067
556,relationship,relationship,7.04,1.293
739,relationships,relationships,6.86,1.125
1162,relative,relative,6.58,12.631
4313,relatively,relatively,5.6,10.302
1123,relatives,relatives,6.6,18.626
98,relax,relax,7.7,10.738
394,relaxed,relaxed,7.22,10.554
174,relaxing,relaxing,7.52,12.162
2330,release,release,6.1,1.233
1665,released,released,6.34,15.201
2801,releases,releases,5.96,14.702
1326,relevant,relevant,6.49,10.433
596,reliable,reliable,7,14.846
740,relief,relief,6.86,16.037
2651,religion,religion,6,18.295
5038,religious,religious,5.46,20.123
9217,reluctant,reluctant,3.94,13.763
4662,rely,rely,5.53,14.592
4724,remain,remain,5.52,11.471
5165,remainder,remainder,5.43,12.416
4531,remained,remained,5.56,10.333
6449,remaining,remaining,5.16,12.835
8760,remains,remains,4.42,14.441
4856,remark,remark,5.49,13.712
315,remarkable,remarkable,7.3,13.286
4067,remarked,remarked,5.65,16.014
7726,remarks,remarks,4.88,15.732
1396,remedy,remedy,6.45,15.419
1461,remember,remember,6.42,14.859
1714,remembered,remembered,6.32,17.893
1814,remembering,remembering,6.28,12.623
5687,remind,remind,5.32,14.348
4314,reminded,reminded,5.6,12.778
4637,reminder,reminder,5.54,13.433
5333,reminds,reminds,5.4,11.952
3595,remix,remix,5.76,14.647
9682,remorse,remorse,3.24,12.707
4940,remote,remote,5.48,1.729
8741,removal,removal,4.43,1.472
9379,remove,remove,3.7,11.995
9365,removed,removed,3.72,13.856
6656,ren,ren,5.1,1.035
9054,renal,renal,4.12,13.171
6370,render,render,5.18,1.32
6538,rendered,rendered,5.14,12.124
9284,rent,rent,3.84,14.758
7651,rental,rental,4.9,13.286
5334,reorganization,reorganization,5.4,14.846
8021,rep,rep,4.8,15.253
8136,repair,repair,4.76,18.245
6539,repeat,repeat,5.14,12.456
7950,repeated,repeated,4.82,11.726
8252,repeatedly,repeatedly,4.72,9.485
6201,repeats,repeats,5.2,11.899
4826,repertory,repertory,5.5,17.525
7009,replace,replace,5.04,11.773
8845,replaced,replaced,4.34,1.493
6725,replacement,replacement,5.1,14.604
2515,replied,replied,6.04,9.681
3027,replies,replies,5.9,953
4231,reply,reply,5.62,13.231
8137,report,report,4.76,13.334
6621,reported,reported,5.12,12.558
7480,reportedly,reportedly,4.94,12.357
6450,reporter,reporter,5.16,13.456
6371,reporters,reporters,5.18,13.506
6622,reporting,reporting,5.12,11.718
7210,reports,reports,5,15.119
5503,reposing,reposing,5.36,15.354
5131,represent,represent,5.44,10.529
2457,representation,representation,6.06,12.843
7570,representative,representative,4.92,15.232
5893,representatives,representatives,5.28,16.665
2733,represented,represented,5.98,11.692
3596,representing,representing,5.76,10.984
5335,represents,represents,5.4,8.806
5360,reprinted,reprinted,5.39,11.331
3597,republic,republic,5.76,15.851
8761,republican,republican,4.42,19.176
8975,republicans,republicans,4.22,19.722
1815,reputation,reputation,6.28,13.708
5606,request,request,5.34,12.224
4941,requested,requested,5.48,8.389
6726,requests,requests,5.1,10.546
8733,require,require,4.44,13.118
8703,required,required,4.46,13.734
6825,requirement,requirement,5.08,15.097
7306,requirements,requirements,4.98,13.169
8358,requires,requires,4.68,1.019
7122,requiring,requiring,5.02,11.156
8205,res,res,4.74,10.844
1085,rescue,rescue,6.62,16.646
1385,research,research,6.46,10.919
3099,researchers,researchers,5.88,13.944
2887,reservations,reservations,5.94,14.626
5688,reserve,reserve,5.32,11.147
8085,reserved,reserved,4.78,14.039
4725,reserves,reserves,5.52,12.816
1462,residence,residence,6.42,12.631
3505,resident,resident,5.78,10.934
2949,residential,residential,5.92,14.405
4029,residents,residents,5.66,12.715
9802,resignation,resignation,3.04,1.261
9337,resigned,resigned,3.76,15.851
8206,resist,resist,4.74,16.011
8801,resistance,resistance,4.38,16.274
2107,resolution,resolution,6.18,12.887
1715,resolve,resolve,6.32,11.683
1512,resolved,resolved,6.4,14.708
497,resort,resort,7.1,14.463
1386,resource,resource,6.46,15.147
1387,resources,resources,6.46,11.466
282,respect,respect,7.34,16.113
431,respected,respected,7.18,1.024
2458,respective,respective,6.06,13.157
2219,respectively,respectively,6.14,12.124
562,respects,respects,7.02,16.176
4749,respiratory,respiratory,5.52,15.673
3506,respond,respond,5.78,10.554
3673,responded,responded,5.74,12.906
3939,response,response,5.68,12.688
3261,responses,responses,5.84,11.493
4851,responsibilities,responsibilities,5.49,17.224
3750,responsibility,responsibility,5.72,16.542
3417,responsible,responsible,5.8,16.537
432,rest,rest,7.18,12.567
6914,restated,restated,5.06,10.768
537,restaurant,restaurant,7.06,12.521
1086,restaurants,restaurants,6.62,1.783
9257,restless,restless,3.88,17.033
1993,restoration,restoration,6.22,13.445
2220,restore,restore,6.14,11.608
1353,restored,restored,6.48,12.162
9459,restricted,restricted,3.57,15.143
9646,restrictions,restrictions,3.32,957
7481,restructuring,restructuring,4.94,17.427
2652,result,result,6,11.606
4232,resulted,resulted,5.62,13.076
5235,resulting,resulting,5.42,12.137
3028,results,results,5.9,1.374
3940,resume,resume,5.68,12.848
3029,retail,retail,5.9,10.351
4827,retailers,retailers,5.5,12.495
4828,retain,retain,5.5,953
6292,retained,retained,5.19,1.363
9992,retarded,retarded,2.62,15.372
2576,retire,retire,6.02,18.012
6540,retired,retired,5.14,19.484
2950,retirement,retirement,5.92,21.174
6263,retiring,retiring,5.2,21.571
6372,retreat,retreat,5.18,19.659
6264,return,return,5.2,14.708
6373,returned,returned,5.18,14.384
4420,returning,returning,5.58,14.721
6077,returns,returns,5.24,15.059
6623,retweet,retweet,5.12,21.058
6265,retweeting,retweeting,5.2,16.903
639,reunion,reunion,6.96,16.283
6374,reuters,reuters,5.18,13.656
6727,rev,rev,5.1,8.864
2802,reveal,reveal,5.96,13.547
1632,revealed,revealed,6.35,15.087
2803,reveals,reveals,5.96,14.702
3175,revelation,revelation,5.86,14.848
9369,revenge,revenge,3.71,23.363
933,revenue,revenue,6.72,15.258
1563,revenues,revenues,6.38,14.968
8666,reverse,reverse,4.5,11.112
8086,reversed,reversed,4.78,14.327
5689,review,review,5.32,1.019
7571,reviewer,reviewer,4.92,16.393
5793,reviews,reviews,5.3,12.164
5929,revised,revised,5.27,13.961
1422,revival,revival,6.44,10.333
5607,revolution,revolution,5.34,1.394
1924,revolutionary,revolutionary,6.24,18.578
373,reward,reward,7.24,18.905
5894,rewind,rewind,5.28,10.887
4315,reynolds,reynolds,5.6,1.088
877,rhyme,rhyme,6.76,11.995
1124,rhymes,rhymes,6.6,16.537
1038,rhythm,rhythm,6.65,15.619
7394,ri,ri,4.96,8.797
1423,rice,rice,6.44,16.801
29,rich,rich,7.98,13.169
6004,richard,richard,5.26,9.649
7123,richardson,richardson,5.02,13.169
248,riches,riches,7.39,16.685
5039,richmond,richmond,5.46,10.919
6266,rick,rick,5.2,10.302
4140,ricky,ricky,5.64,15.877
9089,rid,rid,4.1,14.178
2221,ride,ride,6.14,13.852
2393,rider,rider,6.08,14.263
4173,riders,riders,5.62,14.236
1424,rides,rides,6.44,13.426
6168,ridge,ridge,5.22,8.873
7211,ridgewood,ridgewood,5,1.088
9174,ridiculous,ridiculous,4,17.957
7797,ridin,ridin,4.86,13.554
2108,riding,riding,6.18,13.952
5336,rien,rien,5.4,11.606
1240,right,right,6.54,12.651
2062,righteous,righteous,6.18,1.822
1354,rights,rights,6.48,1.555
8704,rigid,rigid,4.46,16.062
5608,rihanna,rihanna,5.34,19.755
5236,riley,riley,5.42,11.445
4638,rims,rims,5.54,13.126
1716,ring,ring,6.32,16.835
6078,ringing,ringing,5.24,17.562
1623,rings,rings,6.36,16.995
3674,rio,rio,5.74,13.372
9858,riot,riot,2.92,17.594
9175,rip,rip,4,15.518
9049,ripped,ripped,4.13,1.805
8846,ripping,ripping,4.34,16.113
1624,rise,rise,6.36,15.618
1925,rises,rises,6.24,12.545
1241,rising,rising,6.54,11.104
9436,risk,risk,3.62,16.399
9330,risks,risks,3.78,17.646
7395,rita,rita,4.96,11.773
5690,rite,rite,5.32,11.856
6375,ritmo,ritmo,5.18,12.567
5794,ritual,ritual,5.3,17.642
9392,rival,rival,3.68,15.043
1001,river,river,6.68,13.316
5337,riverdale,riverdale,5.4,13.997
773,rivers,rivers,6.84,15.322
1388,riverside,riverside,6.46,17.049
3176,road,road,5.86,10.882
3418,roads,roads,5.8,11.066
2345,roam,roam,6.09,13.646
6376,roar,roar,5.18,17.807
1317,roast,roast,6.5,14.463
9752,rob,rob,3.12,18.913
10130,robbed,robbed,2.18,14.241
10152,robbery,robbery,2.08,13.223
5795,robert,robert,5.3,10.546
6541,roberta,roberta,5.14,8.332
5796,roberts,roberts,5.3,8.864
7010,robertson,robertson,5.04,9.026
2734,robin,robin,5.98,12.204
6005,robinson,robinson,5.26,7.775
2268,robot,robot,6.12,13.192
7011,rochelle,rochelle,5.04,6.047
6267,rochester,rochester,5.2,13.401
2222,rock,rock,6.14,12.938
2168,rocked,rocked,6.16,14.479
4726,rockefeller,rockefeller,5.52,13.285
1564,rocket,rocket,6.38,17.366
964,rockin,rockin,6.7,17.525
1389,rocking,rocking,6.46,14.737
2804,rocks,rocks,5.96,14.841
4233,rockville,rockville,5.62,14.693
8310,rocky,rocky,4.7,17.291
6915,rod,rod,5.06,1.588
4030,rode,rode,5.66,11.178
5833,rodeo,rodeo,5.29,15.546
6268,rodriguez,rodriguez,5.2,833
1717,rofl,rofl,6.32,18.344
5797,roger,roger,5.3,8.391
6728,rogers,rogers,5.1,12.495
3941,role,role,5.68,8.908
3751,roles,roles,5.72,14.003
4031,roll,roll,5.66,10.616
5237,rolled,rolled,5.42,13.566
4942,roller,roller,5.48,12.656
3527,rollin,rollin,5.78,14.033
3844,rolling,rolling,5.7,12.495
4532,rolls,rolls,5.56,13.118
3845,roman,roman,5.7,11.112
190,romance,romance,7.5,14.321
2331,romans,romans,6.1,12.657
93,romantic,romantic,7.72,11.959
614,rome,rome,6.98,14.213
902,romeo,romeo,6.74,1.712
7212,ron,ron,5,7.284
7213,ronald,ronald,5,10.102
5238,roof,roof,5.42,1.012
6079,rookie,rookie,5.24,10.412
4727,room,room,5.52,11.471
2805,roommate,roommate,5.96,15.513
4421,rooms,rooms,5.58,9.055
5609,roosevelt,roosevelt,5.34,18.693
3419,root,root,5.8,12.617
4032,roots,roots,5.66,15.858
5411,rope,rope,5.38,12.599
297,rose,rose,7.32,1.463
6269,rosen,rosen,5.2,16.036
6451,rosenberg,rosenberg,5.16,12.349
175,roses,roses,7.52,12.493
6006,roslyn,roslyn,5.26,9.649
4639,ross,ross,5.54,11.466
9683,rot,rot,3.24,16.107
3286,rotation,rotation,5.83,13.101
7124,roth,roth,5.02,7.951
10016,rotten,rotten,2.58,16.047
9790,rotting,rotting,3.04,15.293
9494,rough,rough,3.54,14.458
9176,roughly,roughly,4,12.122
4640,round,round,5.54,9.521
6624,rounds,rounds,5.12,1.023
7307,roundup,roundup,4.98,13.626
4943,route,route,5.48,12.162
6729,routine,routine,5.1,13.286
3528,rover,rover,5.78,15.037
7482,row,row,4.94,12.022
8889,rowdy,rowdy,4.29,20.417
6542,roy,roy,5.14,13.704
3337,royal,royal,5.82,16.374
8620,rs,rs,4.54,14.737
7012,rss,rss,5.04,9.681
7727,rt,rt,4.88,10.622
4829,rub,rub,5.5,15.152
3420,rubber,rubber,5.8,13.553
7483,rubin,rubin,4.94,13.001
845,ruby,ruby,6.78,12.664
9993,rude,rude,2.62,16.399
1625,rudolph,rudolph,6.36,16.132
8397,ruff,ruff,4.66,16.239
6107,rug,rug,5.22,12.627
4033,rugged,rugged,5.66,16.734
9966,ruin,ruin,2.68,15.706
10041,ruined,ruined,2.54,16.189
9192,ruins,ruins,3.98,17.617
8642,rule,rule,4.52,15.285
7572,ruled,ruled,4.92,14.961
8907,rules,rules,4.28,12.296
8359,ruling,ruling,4.68,1.449
1783,rum,rum,6.29,20.917
8705,rumble,rumble,4.46,16.563
9094,rumors,rumors,4.08,19.455
4944,run,run,5.48,1.432
9475,runaway,runaway,3.56,16.801
4316,runner,runner,5.6,16.288
2951,runnin,runnin,5.92,14.546
3846,running,running,5.7,15.017
4234,runs,runs,5.62,1.276
3507,rural,rural,5.78,16.573
9066,rush,rush,4.12,13.649
7951,rushing,rushing,4.82,14.665
5504,russell,russell,5.36,13.815
4830,russia,russia,5.5,1.374
4728,russian,russian,5.52,17.052
6270,russians,russians,5.2,13.851
9142,rust,rust,4.02,16.307
9331,rusty,rusty,3.78,14.609
6271,rutgers,rutgers,5.2,14.569
6916,ruth,ruth,5.06,12.843
4729,ryan,ryan,5.52,9.947
5691,rye,rye,5.32,13.468
