Rank,Word,Word in English,Happiness Score,Standard Deviation of Ratings
1437,wit,wit,6.44,1.514
9319,witch,witch,3.8,20.898
3771,with,with,5.72,11.787
9366,withdrawal,withdrawal,3.72,1.841
5628,within,within,5.34,13.644
9497,without,without,3.54,11.104
7961,witness,witness,4.82,13.656
8098,witnesses,witnesses,4.78,14.609
3695,wives,wives,5.74,19.463
8262,wk,wk,4.72,9.267
8263,wo,wo,4.72,12.784
6101,woah,woah,5.24,16.233
9717,woe,woe,3.18,2.007
6386,woh,woh,5.18,13.805
4553,woke,woke,5.56,14.165
6746,wolf,wolf,5.1,18.098
8415,wolves,wolves,4.65,22.781
771,woman,woman,6.84,16.458
481,woman's,woman's,7.12,13.498
4848,womb,womb,5.5,13.887
482,women,women,7.12,14.658
1728,women's,women's,6.32,14.348
14,won,won,8.1,12.164
9382,won't,won't,3.7,11.112
525,wonder,wonder,7.08,13.068
1468,wondered,wondered,6.42,12.792
86,wonderful,wonderful,7.76,17.907
2587,wondering,wondering,6.02,13.476
275,wonderland,wonderland,7.35,1.64
850,wonders,wonders,6.78,18.876
9108,wont,wont,4.08,10.467
3517,woo,woo,5.78,15.425
2469,wood,wood,6.06,12.521
6947,wooden,wooden,5.04,13.362
2175,woods,woods,6.16,13.303
2343,woof,woof,6.1,16.444
772,woohoo,woohoo,6.84,2.044
3348,woot,woot,5.82,15.996
4554,word,word,5.56,11.457
5435,wordpress,wordpress,5.38,12.103
2526,words,words,6.04,11.945
7592,wordt,wordt,4.92,1.066
8158,wore,wore,4.76,13.637
6102,work,work,5.24,2.105
5155,worked,worked,5.44,1.58
4555,worker,worker,5.56,16.308
3518,workers,workers,5.78,1.183
3349,workin,workin,5.82,16.866
4556,working,working,5.56,17.631
3519,workout,workout,5.78,20.829
4849,works,works,5.5,14.463
3612,workshop,workshop,5.76,12.382
1283,world,world,6.52,16.567
2815,world's,world's,5.96,13.395
1937,worlds,worlds,6.24,15.592
1205,worldwide,worldwide,6.56,12.643
9141,worm,worm,4.04,16.655
8953,worn,worn,4.23,10.962
10082,worried,worried,2.42,11.796
10005,worries,worries,2.6,13.248
9921,worry,worry,2.82,17.106
9957,worse,worse,2.7,14.178
1729,worship,worship,6.32,14.769
10148,worst,worst,2.1,13.439
851,worth,worth,6.78,13.445
9828,worthless,worthless,2.98,19.112
692,worthy,worthy,6.9,16.812
5436,would,would,5.38,8.545
8159,would've,would've,4.76,10.012
8160,woulda,woulda,4.76,12.382
8785,wouldn,wouldn,4.4,14.428
9333,wouldn't,wouldn't,3.78,1.148
9270,wouldnt,wouldnt,3.86,11.068
9836,wound,wound,2.96,16.777
10083,wounded,wounded,2.42,1.553
9923,wounds,wounds,2.8,20.203
208,wow,wow,7.46,14.458
3772,wrap,wrap,5.72,11.787
3187,wrapped,wrapped,5.86,13.095
4053,wrapping,wrapping,5.66,12.224
9395,wrath,wrath,3.68,19.737
9550,wreck,wreck,3.46,17.979
5534,wright,wright,5.36,9.848
6188,wrist,wrist,5.22,11.301
5069,wrists,wrists,5.45,13.395
3431,write,write,5.8,14.708
2816,writer,writer,5.96,15.381
1730,writers,writers,6.32,12.688
2588,writes,writes,6.02,13.775
1938,writing,writing,6.24,16.483
2238,writings,writings,6.12,16.964
3862,written,written,5.7,12.657
8319,wrk,wrk,4.7,15.419
9746,wrong,wrong,3.14,9.691
4163,wrote,wrote,5.64,13.365
8979,wtf,wtf,4.22,17.761
8320,wth,wth,4.7,10.546
8099,wud,wud,4.78,12.501
7962,wut,wut,4.82,11.373
2128,www,www,6.18,15.609
