Rank,Word,Word in English,Happiness Score,Standard Deviation of Ratings
682,favour,favour,6.92,15.253
437,favourite,favourite,7.16,13.607
8184,faz,faz,4.74,6.642
7443,fazer,fazer,4.94,13.311
4895,fb,fb,5.48,12.162
8853,fbi,fbi,4.32,14.061
8918,fck,fck,4.26,17.821
7364,fe,fe,4.96,13.242
10100,fear,fear,2.32,13.005
9728,feared,feared,3.14,19.257
9962,fears,fears,2.68,12.688
191,feast,feast,7.49,16.473
3813,feat,feat,5.7,1.359
1252,feather,feather,6.52,13.207
2694,feature,feature,5.98,11.692
3000,featured,featured,5.9,10.738
2772,features,features,5.96,12.115
3476,featuring,featuring,5.78,10.359
6423,feb,feb,5.16,14.337
6792,february,february,5.08,21.077
3477,fed,fed,5.78,14.886
7444,federal,federal,4.94,10.768
6880,federation,federation,5.06,13.001
8483,feds,feds,4.61,21.967
9538,fee,fee,3.46,12.969
1450,feed,feed,6.42,11.968
3075,feedback,feedback,5.88,9.613
1755,feeding,feeding,6.3,13.132
2025,feeds,feeds,6.2,14.708
3001,feel,feel,5.9,11.294
5861,feelin,feelin,5.28,14.434
3814,feeling,feeling,5.7,15.152
3232,feelings,feelings,5.84,17.186
4792,feels,feels,5.5,17.409
9387,fees,fees,3.68,15.043
4381,feet,feet,5.58,12.631
2494,feliz,feliz,6.04,14.841
9688,fell,fell,3.22,14.748
3779,fella,fella,5.71,17.377
4657,fellas,fellas,5.53,15.014
4793,fellow,fellow,5.5,14.604
4896,felt,felt,5.48,13.738
706,female,female,6.88,1.272
1113,females,females,6.6,16.903
6793,fence,fence,5.08,13.529
2695,ferry,ferry,5.98,12.856
1451,fest,fest,6.42,14.441
95,festival,festival,7.7,10.738
9926,fever,fever,2.78,15.556
8658,few,few,4.5,8.864
9360,fewer,fewer,3.72,11.256
6694,ff,ff,5.1,9.091
7671,fi,fi,4.9,11.945
3478,fibers,fibers,5.78,12.824
2150,fiction,fiction,6.16,14.337
2825,fiddle,fiddle,5.96,17.254
3076,field,field,5.88,11.891
2930,fields,fields,5.92,12.428
9805,fiend,fiend,3.02,15.532
9259,fiends,fiends,3.88,19.199
424,fiesta,fiesta,7.18,17.692
3192,fifteen,fifteen,5.86,10.206
6047,fifth,fifth,5.24,12.216
3775,fifty,fifty,5.71,14.142
3309,fig,fig,5.82,14.665
9953,fight,fight,2.7,17.409
8539,fighter,fighter,4.58,16.548
9933,fighting,fighting,2.76,15.722
9816,fights,fights,3,13.702
4794,figure,figure,5.5,11.473
5300,figured,figured,5.4,1.178
3147,figures,figures,5.86,11.782
6139,file,file,5.22,12.664
7849,filed,filed,4.84,11.314
5385,files,files,5.38,1.427
7547,filing,filing,4.92,12.752
3815,fill,fill,5.7,1.233
4697,filled,filled,5.52,12.656
4382,filling,filling,5.58,13.566
4750,fills,fills,5.51,11.955
1186,film,film,6.56,1.58
384,films,films,7.22,12.824
5060,filter,filter,5.46,12.709
9914,filthy,filthy,2.82,1.826
6048,fin,fin,5.24,9.596
7078,final,final,5.02,17.319
2618,finale,finale,6,16.162
4383,finally,finally,5.58,14.299
4795,finals,finals,5.5,19.821
7628,finance,finance,4.9,16.568
4384,financed,financed,5.58,17.034
5196,financial,financial,5.42,17.853
4104,financing,financing,5.64,19.141
2619,find,find,6,15.779
3383,finding,finding,5.8,12.122
4698,findings,findings,5.52,14.741
2848,finds,finds,5.94,12.521
888,fine,fine,6.74,13.674
116,finest,finest,7.66,13.875
5470,finger,finger,5.36,11.739
4385,fingers,fingers,5.58,11.445
2696,fingertips,fingertips,5.98,11.337
923,finish,finish,6.72,14.148
831,finished,finished,6.78,14.184
1972,finishing,finishing,6.22,16.573
5541,finite,finite,5.35,14.513
7928,finna,finna,4.82,10.821
9313,fire,fire,3.8,15.779
10105,fired,fired,2.3,15.682
1025,firefighters,firefighters,6.66,1.423
1651,firefox,firefox,6.34,12.715
2620,fireplace,fireplace,6,18.844
8919,fires,fires,4.26,17.357
454,fireworks,fireworks,7.14,14.848
5655,firm,firm,5.32,11.683
4604,firmly,firmly,5.54,12.324
6505,firms,firms,5.14,11.782
788,first,first,6.82,14.803
8495,fiscal,fiscal,4.6,13.553
1152,fish,fish,6.58,17.507
5102,fisher,fisher,5.44,12.643
2088,fishing,fishing,6.18,1.826
9314,fist,fist,3.8,12.454
9201,fists,fists,3.96,16.532
1973,fit,fit,6.22,15.158
670,fitness,fitness,6.92,17.478
8240,fits,fits,4.72,17.847
3479,fitted,fitted,5.78,13.893
6049,five,five,5.24,6.869
6881,five-year,five-year,5.06,10.768
1798,fix,fix,6.28,15.258
2556,fixed,fixed,6.02,10.593
2621,fixing,fixing,6,1.069
7548,fl,fl,4.92,15.887
6977,fla,fla,5.04,13.845
1848,flag,flag,6.26,13.063
4859,flame,flame,5.49,17.304
8496,flames,flames,4.6,18.736
2697,flash,flash,5.98,10.398
3524,flashing,flashing,5.78,16.491
7079,flat,flat,5.02,1.237
6882,flatbush,flatbush,5.06,10.184
707,flavor,flavor,6.88,12.229
9185,fled,fled,3.98,11.692
9481,flee,flee,3.54,10.907
6978,fleet,fleet,5.04,13.696
8372,flesh,flesh,4.67,15.598
3077,flew,flew,5.88,1.599
3117,flex,flex,5.87,11.575
5572,flick,flick,5.34,13.644
2773,flickr,flickr,5.96,11.945
9442,flies,flies,3.6,16.782
2428,flight,flight,6.06,1.834
2698,flights,flights,5.98,18.897
7080,flip,flip,5.02,13.013
7169,flipmode,flipmode,5,1.291
7929,flipped,flipped,4.82,13.354
3780,flippin,flippin,5.71,15.431
2557,float,float,6.02,14.068
1495,floating,floating,6.4,16.162
10078,flood,flood,2.42,13.716
6424,floor,floor,5.16,12.513
5197,floors,floors,5.42,8.352
2931,florence,florence,5.92,18.609
955,florida,florida,6.7,16.568
4563,floss,floss,5.55,15.419
5103,flow,flow,5.44,15.928
53,flower,flower,7.88,11.718
159,flowers,flowers,7.56,14.309
1756,flowing,flowing,6.3,1.374
4105,flown,flown,5.64,13.365
3480,flows,flows,5.78,13.596
5964,floyd,floyd,5.26,12.906
10087,flu,flu,2.4,11.249
2408,fluid,fluid,6.06,12.317
9113,flushing,flushing,4.06,14.902
1695,fly,fly,6.32,13.005
1906,flying,flying,6.24,16.483
4796,fm,fm,5.5,16.067
8185,fml,fml,4.74,12.747
8066,fo,fo,4.78,11.657
2252,focus,focus,6.12,10.622
889,focused,focused,6.74,11.395
9514,foe,foe,3.5,17.053
9568,foes,foes,3.43,13.229
7629,fog,fog,4.9,18.871
7445,foi,foi,4.94,7.931
7523,fold,fold,4.94,8.184
2699,folk,folk,5.98,14.356
2495,folks,folks,6.04,13.547
4000,follow,follow,5.66,11.713
5004,followed,followed,5.46,12.157
5862,follower,follower,5.28,11.787
4106,followers,followers,5.64,14.813
5386,following,following,5.38,16.399
6883,follows,follows,5.06,16.088
7365,fone,fone,4.96,9.249
214,food,food,7.44,12.149
342,foods,foods,7.26,1.482
9653,fool,fool,3.3,12.657
9426,fooled,fooled,3.63,17.992
8899,fooling,fooling,4.28,15.124
9370,foolish,foolish,3.7,16.929
9663,fools,fools,3.28,14.003
7081,foot,foot,5.02,12.856
3903,footage,footage,5.68,10.583
1652,football,football,6.34,20.062
4797,footsteps,footsteps,5.5,13.887
6140,for,for,5.22,975
9615,forbidden,forbidden,3.36,1.793
9170,force,force,4,16.903
9723,forced,forced,3.16,12.675
9012,forces,forces,4.18,15.868
4204,ford,ford,5.62,12.436
6141,fordham,fordham,5.22,1.183
2932,forecast,forecast,5.92,1.122
3904,foreign,foreign,5.68,16.956
981,forest,forest,6.68,15.706
210,forests,forests,7.45,1.332
1372,forever,forever,6.46,14.598
7170,forex,forex,5,13.401
9689,forget,forget,3.22,12.824
9296,forgetting,forgetting,3.82,14.097
1408,forgive,forgive,6.44,12.803
806,forgiven,forgiven,6.8,15.253
756,forgiveness,forgiveness,6.84,19.832
9558,forgot,forgot,3.44,14.165
9711,forgotten,forgotten,3.18,12.728
5863,form,form,5.28,11.073
7517,forma,forma,4.94,1.156
4205,formal,formal,5.62,15.372
4491,format,format,5.56,13.273
2902,formation,formation,5.94,12.521
4386,formed,formed,5.58,11.622
8634,former,former,4.52,1.432
8873,formerly,formerly,4.3,12.495
4492,forming,forming,5.56,993
8382,forms,forms,4.66,13.342
3905,formula,formula,5.68,13.468
9490,forsaken,forsaken,3.54,1.94
3906,fort,fort,5.68,12.027
3647,forth,forth,5.74,12.423
2307,forthcoming,forthcoming,6.1,10.738
304,fortune,fortune,7.3,13.887
7246,forty,forty,4.99,13.739
2849,forum,forum,5.94,12.521
2308,forward,forward,6.1,8.391
6603,foster,foster,5.12,15.862
5965,foto,foto,5.26,14.682
9759,fought,fought,3.1,13.887
9841,foul,foul,2.94,13.311
1223,found,found,6.54,11.817
4001,foundation,foundation,5.66,13.644
1974,foundations,foundations,6.22,11.657
1799,founded,founded,6.28,12.461
3078,founder,founder,5.88,11.183
3481,founding,founding,5.78,14.609
982,fountain,fountain,6.68,12.848
6223,four,four,5.2,9.689
3193,fourteen,fourteen,5.86,13.385
7171,fourth,fourth,5,12.289
5005,fox,fox,5.46,17.168
1696,foxy,foxy,6.32,19.424
7549,fr,fr,4.92,1.066
6103,fraction,fraction,5.23,13.707
9289,fragile,fragile,3.83,13.262
8446,fragments,fragments,4.63,15.505
4605,frame,frame,5.54,15.414
2850,framework,framework,5.94,10.577
1697,france,france,6.32,13.768
5198,frances,frances,5.42,11.796
5656,francis,francis,5.32,14.348
4286,francisco,francisco,5.6,14.428
2851,frank,frank,5.94,13.001
6050,franklin,franklin,5.24,10.606
10106,fraud,fraud,2.3,11.824
8423,freak,freak,4.64,19.247
8383,freakin,freakin,4.66,18.584
9080,freaking,freaking,4.1,18.434
8955,freaks,freaks,4.22,20.028
8424,freaky,freaky,4.64,19.458
6979,fred,fred,5.04,8.071
6884,frederick,frederick,5.06,12.521
32,free,free,7.96,1.261
52,freedom,freedom,7.9,14.178
2372,freelance,freelance,6.08,14.405
492,freely,freely,7.1,1.374
3148,freeway,freeway,5.86,15.388
9101,freeze,freeze,4.08,18.609
9690,freezing,freezing,3.22,15.556
2774,french,french,5.96,15.381
4287,frequency,frequency,5.6,8.806
3482,frequent,frequent,5.78,11.119
4798,frequently,frequently,5.5,16.067
343,fresh,fresh,7.26,13.219
2089,fri,fri,6.18,20.572
708,friday,friday,6.88,1.686
493,fridays,fridays,7.1,14.604
2558,fridge,fridge,6.02,11.156
3816,fried,fried,5.7,16.194
7850,friedman,friedman,4.84,14.619
112,friend,friend,7.66,15.066
265,friend's,friend's,7.36,16.383
113,friendly,friendly,7.66,15.467
45,friends,friends,7.92,11.925
33,friendship,friendship,7.96,11.241
1262,fries,fries,6.52,13.738
9551,fright,fright,3.45,18.378
9696,frightened,frightened,3.2,18.594
7366,frm,frm,4.96,7.548
5966,frog,frog,5.26,18.049
6330,from,from,5.18,12.237
4387,front,front,5.58,10.708
3149,front-page,front-page,5.86,10.882
3150,frontier,frontier,5.86,12.779
8322,frontin,frontin,4.69,15.573
7703,frost,frost,4.88,17.337
9672,frown,frown,3.24,17.504
9028,froze,froze,4.16,14.194
8795,frozen,frozen,4.38,15.372
471,fruit,fruit,7.12,15.205
299,fruits,fruits,7.31,15.303
9868,frustrated,frustrated,2.9,16.067
10094,frustration,frustration,2.34,11.886
4206,fry,fry,5.62,18.282
7770,ft,ft,4.86,7.827
7446,ftw,ftw,4.94,17.544
9042,fuck,fuck,4.14,25.794
9468,fucked,fucked,3.56,27.117
9632,fucker,fucker,3.33,22.057
9262,fuckin,fuckin,3.86,27.405
8425,fucking,fucking,4.64,2.926
6980,fue,fue,5.04,12.282
6425,fuego,fuego,5.16,12.014
5301,fuel,fuel,5.4,1.178
8426,fuera,fuera,4.64,11.563
6794,fui,fui,5.08,8.769
8775,fuk,fuk,4.4,17.728
693,fulfill,fulfill,6.9,13.423
1975,full,full,6.22,12.171
2090,fully,fully,6.18,12.237
34,fun,fun,7.96,13.087
4288,function,function,5.6,14.569
1547,functional,functional,6.38,11.229
1393,functioning,functioning,6.46,1.237
3559,functions,functions,5.76,12.382
2496,fund,fund,6.04,11.241
2559,fund-raising,fund-raising,6.02,17.437
3648,fundamental,fundamental,5.74,9.649
2253,funds,funds,6.12,18.254
10146,funeral,funeral,2.1,15.551
8067,funk,funk,4.78,16.199
3723,funky,funky,5.72,16.787
81,funniest,funniest,7.76,15.592
46,funny,funny,7.92,10.467
5573,fur,fur,5.34,17.333
1099,furnished,furnished,6.6,12.673
2497,furniture,furniture,6.04,11.599
5006,further,further,5.46,11.104
5064,furthermore,furthermore,5.45,14.652
9654,fury,fury,3.3,17.757
6388,fuse,fuse,5.17,1.562
9059,fuss,fuss,4.12,17.802
859,future,future,6.76,14.223
1496,futures,futures,6.4,14.286
6506,fyi,fyi,5.14,7.562
