Rank,Word,Word in English,Happiness Score,Standard Deviation of Ratings
9695,defect,defect,3.21,17.005
9753,defects,defects,3.1,15.578
5355,defence,defence,5.39,1.525
6132,defend,defend,5.22,17.177
9233,defendant,defendant,3.9,1.632
8917,defendants,defendants,4.26,1.482
5852,defended,defended,5.28,17.617
6133,defending,defending,5.22,15.022
6325,defense,defense,5.18,15.345
9166,defensive,defensive,4,15.253
9519,deficiency,deficiency,3.49,16.971
9772,deficit,deficit,3.08,13.529
5544,define,define,5.34,10.689
3523,defined,defined,5.78,12.122
1591,definite,definite,6.36,14.675
2017,definitely,definitely,6.2,14.142
3375,definition,definition,5.8,1.178
5290,definitions,definitions,5.4,11.952
1844,degree,degree,6.26,15.884
3897,degrees,degrees,5.68,14.769
7921,deh,deh,4.82,9.409
7264,dei,dei,4.98,12.036
8370,dein,dein,4.67,11.436
7669,deine,deine,4.9,14.895
6597,deja,deja,5.12,12.229
7696,dejes,dejes,4.88,9.398
6598,del,del,5.12,14.518
4374,delaware,delaware,5.58,10.515
9595,delay,delay,3.38,13.231
9677,delayed,delayed,3.24,11.877
9555,delays,delays,3.44,11.457
9418,delete,delete,3.64,14.813
9613,deleted,deleted,3.36,14.813
2904,delicate,delicate,5.94,15.331
44,delicious,delicious,7.92,12.591
77,delight,delight,7.78,14.181
1898,deliver,deliver,6.24,10.214
1447,delivered,delivered,6.42,11.968
2549,delivery,delivery,6.02,14.356
2686,dell,dell,5.98,14.068
5540,della,della,5.35,11.824
5464,delta,delta,5.36,10.451
7844,dem,dem,4.84,12.014
9040,demand,demand,4.14,14.144
9077,demanded,demanded,4.1,15.682
9373,demanding,demanding,3.7,16.194
9183,demands,demands,3.98,13.169
7922,demi,demi,4.82,8.734
9910,demise,demise,2.82,17.343
4886,demo,demo,5.48,1.313
1592,democracy,democracy,6.36,17.233
6326,democrat,democrat,5.18,20.172
1690,democratic,democratic,6.32,16.591
4785,democrats,democrats,5.5,19.923
9860,demon,demon,2.92,19.552
9980,demons,demons,2.64,20.678
4690,demonstrate,demonstrate,5.52,11.822
3803,demonstrated,demonstrated,5.7,11.473
3112,demonstration,demonstration,5.88,12.185
6134,dems,dems,5.22,15.817
5097,den,den,5.44,13.426
9466,denial,denial,3.56,16.433
10036,denied,denied,2.54,11.988
7265,denk,denk,4.98,11.156
6855,denn,denn,5.06,13.135
5191,dennis,dennis,5.42,9.495
4449,density,density,5.57,12.047
9614,dentist,dentist,3.36,16.874
7697,dentro,dentro,4.88,9.823
5567,denver,denver,5.34,1.493
9556,deny,deny,3.44,13.874
9346,denying,denying,3.74,14.682
5949,department,department,5.26,11.031
6785,department's,department's,5.08,11.036
4446,departments,departments,5.57,13.994
8113,departure,departure,4.76,15.194
6035,depend,depend,5.24,13.933
8371,dependence,dependence,4.67,1.962
8633,dependent,dependent,4.52,16.066
8182,depending,depending,4.74,15.493
8237,depends,depends,4.72,8.816
8604,depois,depois,4.54,13.433
1593,deposit,deposit,6.36,14.813
1044,deposits,deposits,6.64,14.107
6413,depot,depot,5.16,6.809
10127,depressed,depressed,2.18,17.922
10185,depressing,depressing,1.9,12.164
10177,depression,depression,1.98,15.583
4570,depth,depth,5.54,14.136
6104,depths,depths,5.22,16.107
8338,deputy,deputy,4.68,13.468
7698,der,der,4.88,8.953
5192,derived,derived,5.42,12.137
8058,des,des,4.78,12.982
3990,describe,describe,5.66,10.806
4375,described,described,5.58,11.445
3547,describes,describes,5.76,10.797
4197,describing,describing,5.62,13.231
3435,description,description,5.8,11.361
3225,descriptions,descriptions,5.84,11.493
7845,desde,desde,4.84,6.809
8773,desert,desert,4.4,18.295
1487,deserve,deserve,6.4,13.553
2369,deserved,deserved,6.08,14.961
3069,deserves,deserves,5.88,18.913
1691,design,design,6.32,11.328
4095,designated,designated,5.64,13.667
1748,designed,designed,6.3,953
1692,designer,designer,6.32,16.343
1543,designers,designers,6.38,14.831
1967,designs,designs,6.22,16.573
506,desirable,desirable,7.08,16.563
979,desire,desire,6.68,13.619
1110,desired,desired,6.6,15.649
911,desires,desires,6.73,14.688
5950,desk,desk,5.26,9.858
3226,desktop,desktop,5.84,15.032
9911,despair,despair,2.82,2.007
9749,desperate,desperate,3.12,16.243
9951,desperation,desperation,2.7,19.086
9487,despise,despise,3.54,20.325
8674,despite,despite,4.48,13.438
325,dessert,dessert,7.28,17.733
1488,destination,destination,6.4,14.286
2766,destined,destined,5.96,14.563
6105,destino,destino,5.22,10.055
2239,destiny,destiny,6.12,14.525
10045,destroy,destroy,2.52,18.097
10165,destroyed,destroyed,2.04,13.395
10112,destruction,destruction,2.26,15.093
7987,det,det,4.8,8.806
3301,detail,detail,5.82,11.373
3717,detailed,detailed,5.72,14.988
3638,details,details,5.74,12.257
5951,detected,detected,5.26,13.524
7975,detection,detection,4.81,12.792
5381,detective,detective,5.38,15.372
587,determination,determination,7,14.142
3376,determine,determine,5.8,13.401
1301,determined,determined,6.5,15.286
3870,determining,determining,5.69,13.394
8774,detroit,detroit,4.4,13.553
1845,develop,develop,6.26,10.461
1594,developed,developed,6.36,14.813
3804,developer,developer,5.7,14.321
4994,developers,developers,5.46,17.168
2550,developing,developing,6.02,10.971
1544,development,development,6.38,14.968
3991,developmental,developmental,5.66,12.875
1899,developments,developments,6.24,10.984
4595,device,device,5.54,9.521
2925,devices,devices,5.92,11.753
10115,devil,devil,2.24,1.546
9894,devils,devils,2.84,17.066
436,devoted,devoted,7.16,13.607
1693,devotion,devotion,6.32,20.941
1645,dew,dew,6.34,14.086
6135,dexter,dexter,5.22,16.573
7988,dey,dey,4.8,7.559
8059,dha,dha,4.78,11.657
7846,di,di,4.84,12.513
6219,dia,dia,5.2,1.069
9184,diagnosis,diagnosis,3.98,18.897
7071,diagnostic,diagnostic,5.02,17.082
2926,diagram,diagram,5.92,12.095
4481,dial,dial,5.56,13.273
2687,dialogue,dialogue,5.98,1.237
4995,diameter,diameter,5.46,11.671
169,diamond,diamond,7.52,17.171
104,diamonds,diamonds,7.68,14.769
3548,diana,diana,5.76,13.933
6414,diane,diane,5.16,7.656
2992,diaries,diaries,5.9,13.887
2843,diary,diary,5.94,11.502
5952,dias,dias,5.26,10.461
4198,dice,dice,5.62,12.919
8376,dicen,dicen,4.67,11.361
8786,dich,dich,4.4,11.059
8459,dick,dick,4.62,1.783
2145,dictionary,dictionary,6.16,15.696
4376,did,did,5.58,11.265
6415,diddy,diddy,5.16,13.456
7989,didn,didn,4.8,12.454
9167,didn't,didn't,4,12.936
9168,didnt,didnt,4,12.454
10206,die,die,1.74,1.192
10212,died,died,1.56,1.198
6877,diego,diego,5.06,8.184
10149,dies,dies,2.08,15.628
8460,diet,diet,4.62,17.248
7765,diff,diff,4.86,8.809
8536,differ,differ,4.58,13.415
8060,difference,difference,4.78,1.183
8494,differences,differences,4.6,13.997
5382,different,different,5.38,12.436
6688,differential,differential,5.1,1.359
6024,differentiation,differentiation,5.24,11.093
9708,difficult,difficult,3.18,8.965
9773,difficulties,difficulties,3.08,12.752
9596,difficulty,difficulty,3.38,12.271
6878,diffusion,diffusion,5.06,13.614
7622,dig,dig,4.9,12.164
3992,digest,digest,5.66,1.493
7699,digg,digg,4.88,14.377
7167,diggin,diggin,5,16.681
5953,digging,digging,5.26,10.654
2245,digital,digital,6.12,14.234
668,dignity,dignity,6.92,11.753
6599,digo,digo,5.12,10.812
9234,dim,dim,3.9,13.439
2018,dime,dime,6.2,13.553
3436,dimension,dimension,5.8,1.258
3614,dimensional,dimensional,5.76,12.167
3278,dimensions,dimensions,5.84,12.966
2424,dimes,dimes,6.06,12.191
8868,din,din,4.31,13.261
953,dine,dine,6.7,14.033
5568,ding,ding,5.34,15.986
1334,dining,dining,6.48,17.524
7439,dinkins,dinkins,4.94,9.982
238,dinner,dinner,7.4,11.429
6416,dios,dios,5.16,14.758
7440,dip,dip,4.94,12.843
1182,diploma,diploma,6.56,17.398
3639,diplomacy,diplomacy,5.74,17.001
5853,diplomat,diplomat,5.28,14.852
3302,diplomatic,diplomatic,5.82,16.374
6036,diplomats,diplomats,5.24,18.578
8525,dir,dir,4.58,9.416
9478,dire,dire,3.55,19.902
3898,direct,direct,5.68,13.316
4996,directed,directed,5.46,1.073
4596,direction,direction,5.54,8.134
5954,directions,directions,5.26,12.747
4482,directly,directly,5.56,10.333
3377,director,director,5.8,14.846
2927,directors,directors,5.92,13.827
9374,dirt,dirt,3.7,15.286
9700,dirty,dirty,3.2,15.119
9008,dis,dis,4.18,13.506
9912,disabled,disabled,2.82,11.899
9386,disagree,disagree,3.68,12.526
9410,disappear,disappear,3.65,16.273
9565,disappeared,disappeared,3.44,17.734
10113,disappointed,disappointed,2.26,10.264
10182,disaster,disaster,1.96,1.428
3805,disc,disc,5.7,13.132
9128,discharge,discharge,4.04,17.838
5719,discipline,discipline,5.31,18.129
7543,disclosed,disclosed,4.92,1.027
7072,disclosure,disclosure,5.02,9.581
1793,disco,disco,6.28,17.148
9597,discontinued,discontinued,3.38,14.553
407,discount,discount,7.2,12.936
7596,discourse,discourse,4.92,1.382
755,discover,discover,6.84,14.049
588,discovered,discovered,7,12.454
1218,discovery,discovery,6.54,14.172
9913,discrimination,discrimination,2.82,14.941
2767,discuss,discuss,5.96,12.282
4483,discussed,discussed,5.56,14.591
3549,discussing,discussing,5.76,17.209
3806,discussion,discussion,5.7,10.351
3993,discussions,discussions,5.66,15.858
10172,disease,disease,2,13.093
10190,diseases,diseases,1.88,9.398
9947,disgrace,disgrace,2.72,14.148
8521,disguise,disguise,4.59,13.832
10012,disgusting,disgusting,2.58,14.721
2246,dish,dish,6.12,1.409
5465,dishes,dishes,5.36,18.156
9878,dislike,dislike,2.88,11.183
9734,dismissed,dismissed,3.14,11.068
1072,disney,disney,6.62,16.646
9735,disorder,disorder,3.14,13.999
9721,disorders,disorders,3.16,14.337
4199,display,display,5.62,9.234
3045,displayed,displayed,5.9,11.039
8655,disposed,disposed,4.5,17.291
5720,disposition,disposition,5.31,13.875
9488,dispute,dispute,3.54,17.286
9872,disrespect,disrespect,2.9,17.824
9567,diss,diss,3.43,18.819
8656,distance,distance,4.5,13.132
9143,distant,distant,4.02,15.342
2425,distinct,distinct,6.06,12.357
1545,distinction,distinction,6.38,12.436
1900,distinctive,distinctive,6.24,13.024
3070,distinguish,distinguish,5.88,1.409
3718,distinguishable,distinguishable,5.72,11.613
1595,distinguished,distinguished,6.36,14.251
9952,distress,distress,2.7,14.178
4997,distributed,distributed,5.46,11.104
5291,distribution,distribution,5.4,9.689
6498,district,district,5.14,10.104
6786,districts,districts,5.08,11.578
9584,disturbed,disturbed,3.41,15.932
8487,dit,dit,4.6,12.839
8837,ditch,ditch,4.34,15.467
4096,dive,dive,5.64,13.815
3142,diverse,diverse,5.86,15.388
3350,diversity,diversity,5.82,17.401
8892,divide,divide,4.29,14.577
8813,divided,divided,4.36,12.739
2993,dividend,dividend,5.9,18.979
2200,dividends,dividends,6.14,1.552
340,divine,divine,7.26,14.115
8814,division,division,4.36,12.898
7766,divisions,divisions,4.86,14.848
10128,divorce,divorce,2.18,1.32
4562,dixie,dixie,5.55,1.292
9220,dizzy,dizzy,3.94,17.249
3143,dj,dj,5.86,14.984
7441,dm,dm,4.94,7.398
6755,dmc,dmc,5.08,15.253
7506,dmx,dmx,4.94,15.733
5292,dna,dna,5.4,13.553
8985,dnt,dnt,4.2,13.401
3550,do,do,5.76,10.606
6974,doc,doc,5.04,14.841
7923,doch,doch,4.82,8.003
5569,doctor,doctor,5.34,16.239
4597,doctors,doctors,5.54,16.563
5383,doctrine,doctrine,5.38,1.701
5293,document,document,5.4,12.289
1489,documentary,documentary,6.4,1.178
7073,documents,documents,5.02,13.169
2994,doe,doe,5.9,16.444
8339,doen,doen,4.68,9.781
6136,does,does,5.22,12.501
8264,doesn,doesn,4.71,12.247
9431,doesn't,doesn't,3.62,11.045
9235,doesnt,doesnt,3.9,13.887
6390,doet,doet,5.16,10.478
954,dog,dog,6.7,18.434
6290,dogg,dogg,5.19,16.968
941,doggy,doggy,6.71,21.794
828,dogs,dogs,6.78,18.215
6037,doin,doin,5.24,13.786
4786,doing,doing,5.5,11.995
7544,dole,dole,4.92,9.655
2551,doll,doll,6.02,1.943
571,dollar,dollar,7.02,15.185
302,dollars,dollars,7.3,14.604
3046,dolly,dolly,5.9,13.423
8114,dolor,dolor,4.76,19.226
7545,dom,dom,4.92,9.864
4598,domain,domain,5.54,11.104
5059,dome,dome,5.46,13.202
4998,domestic,domestic,5.46,16.563
6291,dominant,dominant,5.19,19.963
9129,dominated,dominated,4.04,15.248
7266,don,don,4.98,12.534
9375,don't,don't,3.7,10.926
4887,donald,donald,5.48,12.493
885,donate,donate,6.74,13.372
701,donated,donated,6.88,12.395
1183,donations,donations,6.56,13.118
6220,donde,donde,5.2,16.162
1219,done,done,6.54,14.316
8657,dong,dong,4.5,13.887
6038,donna,donna,5.24,13.486
9376,dont,dont,3.7,10.738
7516,doo,doo,4.94,11.186
9748,doom,doom,3.12,19.217
5384,door,door,5.38,12.103
5098,doors,doors,5.44,10.721
4057,doorway,doorway,5.65,11.466
9513,dope,dope,3.5,17.053
5955,doris,doris,5.26,11.214
5956,dormir,dormir,5.26,12.423
5649,dorothy,dorothy,5.32,13.005
6417,dos,dos,5.16,13.303
8561,dose,dose,4.56,15.004
5854,dot,dot,5.28,11.787
3378,double,double,5.8,13.702
9722,doubt,doubt,3.16,12.675
2928,doubtless,doubtless,5.92,15.365
9652,doubts,doubts,3.3,14.321
6787,doug,doug,5.08,8.999
2008,dough,dough,6.2,14.574
6039,douglas,douglas,5.24,11.877
545,dove,dove,7.04,14.428
8183,dow,dow,4.74,11.747
9399,down,down,3.66,15.598
2552,download,download,6.02,13.476
1749,downloaded,downloaded,6.3,14.604
1968,downloading,downloading,6.22,13.596
2146,downloads,downloads,6.16,11.314
9169,downs,downs,4,17.143
6418,downstairs,downstairs,5.16,12.993
3471,downtown,downtown,5.78,15.158
7074,doy,doy,5.02,10.971
4999,dozen,dozen,5.46,11.104
3807,dozens,dozens,5.7,12.817
6689,dr,dr,5.1,1.374
7075,draft,draft,5.02,14.068
9041,drag,drag,4.14,14.287
3640,dragon,dragon,5.74,18.495
9052,drain,drain,4.12,1.282
5758,drake,drake,5.3,12.495
6137,drama,drama,5.22,22.433
5957,dramatic,dramatic,5.26,19.146
5570,drank,drank,5.34,14.654
1402,draw,draw,6.44,1.402
5070,drawers,drawers,5.45,13.156
1148,drawing,drawing,6.58,11.082
1490,drawings,drawings,6.4,15.119
3994,drawn,drawn,5.66,1.239
2080,draws,draws,6.18,1.32
7670,dre,dre,4.9,12.949
9701,dread,dread,3.2,19.483
491,dream,dream,7.1,19.614
721,dreamed,dreamed,6.87,13.922
805,dreamer,dreamer,6.8,14.983
341,dreaming,dreaming,7.26,12.586
212,dreams,dreams,7.44,14.165
1111,dress,dress,6.6,1.178
1596,dressed,dressed,6.36,11.205
1073,dresses,dresses,6.62,1.713
3995,drew,drew,5.66,12.224
7359,dried,dried,4.96,16.655
8164,drift,drift,4.76,14.795
7700,drifting,drifting,4.88,15.732
1597,drink,drink,6.36,1.77
4058,drinkin,drinkin,5.65,19.317
2201,drinking,drinking,6.14,17.144
886,drinks,drinks,6.74,14.259
8381,drip,drip,4.66,1.394
7507,dripping,dripping,4.94,17.489
2370,drive,drive,6.08,15.232
2768,driven,driven,5.96,12.771
3808,driver,driver,5.7,8.864
6040,drivers,drivers,5.24,11.528
3472,drives,drives,5.78,14.039
3071,drivin,drivin,5.88,14.234
2081,driving,driving,6.18,16.499
7965,dro,dro,4.82,12.857
8872,drop,drop,4.3,11.995
9249,dropped,dropped,3.88,10.029
8838,droppin,droppin,4.34,13.644
9148,dropping,dropping,4.02,10.971
7360,drops,drops,4.96,15.513
5958,drove,drove,5.26,11.214
9873,drown,drown,2.9,20.941
10133,drowned,drowned,2.16,15.954
10071,drowning,drowning,2.44,15.928
9702,drug,drug,3.2,20.702
9973,drugs,drugs,2.66,16.364
2688,drum,drum,5.98,13.775
1366,drums,drums,6.47,15.825
9250,drunk,drunk,3.88,22.464
9498,drunken,drunken,3.53,20.011
8420,dry,dry,4.64,12.578
6419,ds,ds,5.16,11.669
7701,du,du,4.88,9.179
5356,dub,dub,5.39,12.553
4599,dubai,dubai,5.54,12.811
2082,duck,duck,6.18,13.952
3379,dude,dude,5.8,17.023
4200,dudes,dudes,5.62,14.553
8966,due,due,4.22,15.022
7887,duele,duele,4.84,10.324
8954,dues,dues,4.22,13.581
7361,dug,dug,4.96,1.261
8815,duh,duh,4.36,12.415
7623,dukakis,dukakis,4.9,11.294
6600,duke,duke,5.12,13.944
9678,dull,dull,3.24,12.216
8750,dum,dum,4.42,15.265
9782,dumb,dumb,3.06,9.564
9895,dump,dump,2.84,13.303
8340,dun,dun,4.68,13.915
8675,dunno,dunno,4.48,12.974
5193,duration,duration,5.42,12.469
8558,durch,durch,4.57,1.472
6221,during,during,5.2,9.897
6299,duro,duro,5.18,10.138
7767,dus,dus,4.86,1.125
3871,dusk,dusk,5.69,16.263
9440,dust,dust,3.6,11.606
9229,dusty,dusty,3.92,1.699
4201,dutch,dutch,5.62,11.761
7924,duties,duties,4.82,16.866
8284,duty,duty,4.7,12.657
1022,dvd,dvd,6.66,14.086
1901,dvds,dvds,6.24,14.507
3719,dvr,dvr,5.72,13.708
4967,dwell,dwell,5.47,16.596
10145,dying,dying,2.1,14.743
684,dynamic,dynamic,6.9,13.132
2058,dynamics,dynamics,6.19,13.153
6943,dynamite,dynamite,5.04,22.309
