Rank,Word,Word in English,Happiness Score,Standard Deviation of Ratings
8289,hella,hella,4.7,15.551
592,hello,hello,7,15.119
2375,help,help,6.08,14.686
330,helped,helped,7.28,12.943
363,helpful,helpful,7.24,12.382
426,helping,helping,7.18,16.374
9658,helpless,helpless,3.29,20.207
1115,helps,helps,6.6,15.649
5443,hem,hem,5.37,12.195
7330,hence,hence,4.98,11.635
6514,henry,henry,5.14,9.037
3239,her,her,5.84,10.759
1323,herb,herb,6.49,17.093
7174,herbert,herbert,5,12.454
4900,here,here,5.48,10.925
6604,here's,here's,5.12,9.823
986,heritage,heritage,6.68,13.468
7705,herman,herman,4.88,12.229
69,hero,hero,7.8,13.997
439,heroes,heroes,7.16,15.696
2310,herself,herself,6.1,11.112
6983,herz,herz,5.04,13.845
7931,hes,hes,4.82,11.192
8849,hesitate,hesitate,4.33,12.481
7706,het,het,4.88,6.893
7631,heute,heute,4.9,10.738
2432,hey,hey,6.06,1.634
891,hi,hi,6.74,10.654
7932,hid,hid,4.82,11.192
8680,hidden,hidden,4.48,1.432
8818,hide,hide,4.36,14.107
8752,hides,hides,4.42,11.082
8840,hiding,hiding,4.34,12.875
4389,hier,hier,5.58,11.082
6565,hierarchy,hierarchy,5.12,18.999
1046,high,high,6.64,12.081
1375,higher,higher,6.46,12.157
807,highest,highest,6.8,17.613
1116,highly,highly,6.6,1.178
4901,highway,highway,5.48,12.656
6797,hij,hij,5.08,10.467
186,hilarious,hilarious,7.5,19.821
2703,hill,hill,5.98,13.923
6605,hillary,hillary,5.12,14.234
1500,hills,hills,6.4,14.142
4611,him,him,5.54,12.157
5203,himself,himself,5.42,9.708
3873,hindu,hindu,5.69,18.583
2500,hint,hint,6.04,15.903
3079,hip,hip,5.88,13.797
4390,hips,hips,5.58,17.034
1305,hire,hire,6.5,13.439
958,hired,hired,6.7,1.488
1654,hiring,hiring,6.34,18.026
4495,his,his,5.56,993
5972,hispanic,hispanic,5.26,1.482
2433,historian,historian,6.06,14.626
4290,historians,historians,5.6,15.779
2938,historic,historic,5.92,15.758
3563,historical,historical,5.76,2.056
3240,history,history,5.84,15.032
8543,hit,hit,4.58,1.808
5825,hitherto,hitherto,5.29,13.677
7276,hits,hits,4.98,21.899
9060,hittin,hittin,4.12,1.686
9388,hitting,hitting,3.68,17.431
7853,hm,hm,4.84,12.014
6984,hmm,hmm,5.04,10.872
6515,hmmm,hmmm,5.14,18.296
5973,hmmmm,hmmmm,5.26,11.214
8841,ho,ho,4.34,19.337
5204,hockey,hockey,5.42,16.793
8578,hoe,hoe,4.56,1.198
7277,hoes,hoes,4.98,15.185
5659,hoffman,hoffman,5.32,957
7933,hoje,hoje,4.82,10.039
3819,hold,hold,5.7,12.164
5925,holdin,holdin,5.27,15.245
4113,holding,holding,5.64,11.205
4612,holdings,holdings,5.54,14.028
5306,holds,holds,5.4,1.069
8385,hole,hole,4.66,9.607
8465,holes,holes,4.62,9.666
105,holiday,holiday,7.68,13.005
35,holidays,holidays,7.96,1.261
5871,holla,holla,5.28,17.847
1911,holland,holland,6.24,13.024
8466,holler,holler,4.62,1.427
9131,hollow,hollow,4.04,14.422
1655,hollywood,hollywood,6.34,17.215
4902,holmes,holmes,5.48,12.329
10121,holocaust,holocaust,2.22,17.876
1047,holy,holy,6.64,17.815
6985,hombre,hombre,5.04,13.547
455,home,home,7.14,18.296
7509,homeboy,homeboy,4.94,22.212
10134,homeless,homeless,2.16,12.835
278,homemade,homemade,7.34,1.239
1075,homes,homes,6.62,12.436
9223,homework,homework,3.92,18.165
3312,homey,homey,5.82,20.572
7554,homie,homie,4.92,18.165
4209,homies,homies,5.62,19.048
204,honest,honest,7.46,11.287
576,honestly,honestly,7.02,15.713
82,honesty,honesty,7.76,12.707
215,honey,honey,7.44,15.928
7774,hong,hong,4.86,9.691
9222,honky,honky,3.94,20.567
390,honor,honor,7.22,12.002
1801,honorary,honorary,6.28,14.988
456,honored,honored,7.14,12.779
97,honour,honour,7.7,12.495
7175,hoo,hoo,5,13.093
7934,hood,hood,4.82,12.887
8189,hook,hook,4.74,11.395
7452,hooked,hooked,4.94,12.022
308,hooray,hooray,7.3,20.727
4291,hop,hop,5.6,16.162
253,hope,hope,7.38,13.076
1802,hoped,hoped,6.28,11.073
758,hopefully,hopefully,6.84,15.167
10027,hopeless,hopeless,2.56,16.557
593,hopes,hopes,7,15.518
552,hoping,hoping,7.04,11.421
5205,hopkins,hopkins,5.42,8.352
7176,hora,hora,5,1.069
1878,horizon,horizon,6.24,13.155
4701,horizontal,horizontal,5.52,11.648
6336,horn,horn,5.18,14.241
7888,horns,horns,4.84,19.295
3564,horny,horny,5.76,20.159
10116,horrible,horrible,2.24,14.786
9797,horror,horror,3.04,19.996
808,horse,horse,6.8,15.119
759,horses,horses,6.84,14.758
9132,hospice,hospice,4.04,18.401
9515,hospital,hospital,3.5,16.194
9491,hospitals,hospitals,3.54,15.677
2434,host,host,6.06,13.614
3485,hosted,hosted,5.78,13.293
9806,hostile,hostile,3.02,19.737
3005,hosting,hosting,5.9,13.887
7086,hot,hot,5.02,19.218
2152,hotel,hotel,6.16,15.954
1852,hotels,hotels,6.26,1.482
3151,hotter,hotter,5.86,15.388
3486,hottest,hottest,5.78,2.188
6698,hou,hou,5.1,14.321
8290,hound,hound,4.7,15.811
5660,hour,hour,5.32,7.939
6143,hours,hours,5.22,10.359
1656,house,house,6.34,16.239
3152,household,household,5.86,16.538
2153,houses,houses,6.16,16.333
2376,housing,housing,6.08,14.405
5974,houston,houston,5.26,13.063
8344,how,how,4.68,1.019
7775,how's,how's,4.86,9.478
7278,howard,howard,4.98,13.169
8291,however,however,4.7,9.742
8855,howling,howling,4.32,18.344
7854,hows,hows,4.84,11.843
6986,hoy,hoy,5.04,10.093
5388,hp,hp,5.38,1.427
7632,hpa,hpa,4.9,10.926
7776,hr,hr,4.86,1.143
6987,hrs,hrs,5.04,533
7453,hs,hs,4.94,10.184
7855,ht,ht,4.84,5.481
2704,http,http,5.98,12.534
2154,hubby,hubby,6.16,17.186
5389,hudson,hudson,5.38,12.436
146,hug,hug,7.58,14.721
2207,huge,huge,6.14,17.025
6888,hughes,hughes,5.06,9.348
70,hugs,hugs,7.8,14.428
8243,huh,huh,4.72,13.856
4072,hum,hum,5.65,15.776
1853,human,human,6.26,16.389
564,humanity,humanity,7.02,16.265
860,humans,humans,6.76,14.507
1340,humble,humble,6.48,12.974
9187,humidity,humidity,3.98,16.962
92,humor,humor,7.72,10.887
6751,hump,hump,5.08,17.361
6798,hun,hun,5.08,16.142
3313,hundred,hundred,5.82,13.354
2780,hundreds,hundreds,5.96,16.655
9102,hung,hung,4.08,16.268
9604,hunger,hunger,3.37,19.968
9600,hungry,hungry,3.38,19.261
8856,hunt,hunt,4.32,1.984
9133,hunter,hunter,4.04,17.608
9083,hunting,hunting,4.1,20.127
6699,huntington,huntington,5.1,12.164
10038,hurricane,hurricane,2.54,15.677
8842,hurry,hurry,4.34,15.201
10129,hurt,hurt,2.18,13.656
10092,hurting,hurting,2.36,11.205
10139,hurts,hurts,2.14,11.954
1076,husband,husband,6.62,17.484
7177,hush,hush,5,14.983
9433,hussein,hussein,3.62,18.724
8373,hustle,hustle,4.67,1.688
9384,hustler,hustler,3.69,17.644
6988,hut,hut,5.04,1.293
8430,hv,hv,4.64,11.386
8609,hw,hw,4.54,11.817
4166,hydrogen,hydrogen,5.63,13.798
6429,hype,hype,5.16,15.826
6516,hypnotized,hypnotized,5.14,1.457
3726,hypothesis,hypothesis,5.72,15.391
