Rank,Word,Word in English,Happiness Score,Standard Deviation of Ratings
4585,cardinal,cardinal,5.54,16.062
2543,cards,cards,6.02,13.013
1040,care,care,6.64,16.507
775,cared,cared,6.83,12.738
1016,career,career,6.66,1.423
6677,careful,careful,5.1,14.033
3463,carefully,carefully,5.78,15.292
261,cares,cares,7.36,13.962
528,caress,caress,7.06,17.192
277,caring,caring,7.34,14.086
7064,carl,carl,5.02,11.156
6678,carlos,carlos,5.1,14.604
5744,carnegie,carnegie,5.3,14.604
485,carnival,carnival,7.1,17.642
4683,carol,carol,5.52,13.589
5085,carolina,carolina,5.44,1.514
4268,caroline,caroline,5.6,17.613
5181,carolyn,carolyn,5.42,14.721
2835,carpet,carpet,5.94,11.502
2528,carriage,carriage,6.02,12.289
5086,carried,carried,5.44,11.095
5938,carrier,carrier,5.26,13.524
4982,carries,carries,5.46,12.324
4983,carroll,carroll,5.46,10.343
6212,carry,carry,5.2,15.518
5939,carrying,carrying,5.26,12.747
1841,cars,cars,6.26,1.688
5560,carter,carter,5.34,16.113
404,cartoon,cartoon,7.2,14.428
5371,carved,carved,5.38,13.076
3978,casa,casa,5.66,12.715
7065,case,case,5.02,13.013
7915,cases,cases,4.82,919
4361,casey,casey,5.58,12.469
224,cash,cash,7.42,16.671
2487,casino,casino,6.04,2.04
9512,casket,casket,3.5,2.102
5282,cast,cast,5.4,13.702
1637,castle,castle,6.34,17.096
1041,cat,cat,6.64,1.977
3632,catch,catch,5.74,13.822
4189,catching,catching,5.62,12.271
4684,categories,categories,5.52,12.329
5182,category,category,5.42,14.995
2193,cathedral,cathedral,6.14,1.552
4586,catherine,catherine,5.54,14.737
5745,catholic,catholic,5.3,18.323
1211,cats,cats,6.54,20.224
2294,cattle,cattle,6.1,13.887
9484,caught,caught,3.54,17.867
6125,cause,cause,5.22,10.554
7152,cause,cause,5,9.476
8600,caused,caused,4.54,9.082
7692,causes,causes,4.88,1.272
7916,causing,causing,4.82,11.899
4984,cavalry,cavalry,5.46,17.286
3696,cave,cave,5.73,15.913
9676,cavity,cavity,3.24,18.245
7350,cbs,cbs,4.96,14.136
6969,cc,cc,5.04,11.945
2194,cd,cd,6.14,13.554
2143,cds,cds,6.16,12.014
8054,ce,ce,4.78,8.873
8850,cease,cease,4.32,13.768
9163,ceased,ceased,4,14.428
4966,ceiling,ceiling,5.47,11.012
3064,celeb,celeb,5.88,14.658
26,celebrate,celebrate,7.98,11.516
68,celebrated,celebrated,7.8,1.178
23,celebrating,celebrating,8,11.429
19,celebration,celebration,8.02,15.318
2544,celebrity,celebrity,6.02,17.082
6587,cell,cell,5.12,1.409
6679,cells,cells,5.1,14.033
9838,cemetery,cemetery,2.94,17.072
6396,census,census,5.16,14.265
3890,cent,cent,5.68,13.915
5746,center,center,5.3,9.949
4269,centers,centers,5.6,9.035
4270,central,central,5.6,8.806
5183,centre,centre,5.42,8.352
5087,centres,centres,5.44,12.316
3979,cents,cents,5.66,15.201
2363,centuries,centuries,6.08,13.377
3464,century,century,5.78,14.609
6680,ceo,ceo,5.1,16.067
2016,cereal,cereal,6.2,13.997
4362,cerebral,cerebral,5.58,16.299
1480,ceremony,ceremony,6.4,15.649
2416,certain,certain,6.06,14.626
2417,certainly,certainly,6.06,13.463
1106,certainty,certainty,6.6,13.553
2075,certificate,certificate,6.18,11.373
7351,cf,cf,4.96,14.136
6780,ch,ch,5.08,12.911
6313,cha,cha,5.18,8.254
6409,chain,chain,5.16,15.301
9485,chained,chained,3.54,19.505
8626,chains,chains,4.53,1.769
5088,chair,chair,5.44,1.248
5747,chairman,chairman,5.3,14.743
4776,chairwoman,chairwoman,5.5,11.824
3465,challenge,challenge,5.78,17.177
4985,challenged,challenged,5.46,14.737
3633,challenges,challenges,5.74,14.957
2295,challenging,challenging,6.1,15.419
5283,chamber,chamber,5.4,13.702
1256,champ,champ,6.52,18.653
781,champagne,champagne,6.82,1.746
118,champion,champion,7.64,12.249
288,championship,championship,7.32,13.619
339,championships,championships,7.26,13.524
1400,chance,chance,6.44,14.165
6314,chancellor,chancellor,5.18,14.803
2076,chances,chances,6.18,10.437
4471,change,change,5.56,13.426
6870,changed,changed,5.06,10.956
6871,changes,changes,5.06,13.157
3370,changing,changing,5.8,14.428
4777,channel,channel,5.5,8.391
3715,channels,channels,5.72,12.784
9536,chaos,chaos,3.46,17.867
6315,chap,chap,5.18,17.225
4587,chapel,chapel,5.54,15.414
2243,chapels,chapels,6.12,13.192
4271,chapter,chapter,5.6,12.122
2916,chapters,chapters,5.92,11.753
3891,character,character,5.68,14.907
3539,characteristic,characteristic,5.76,11.168
4190,characteristics,characteristics,5.62,14.553
4472,characterized,characterized,5.56,11.808
3466,characters,characters,5.78,14.039
7620,charge,charge,4.9,13.132
6970,charged,charged,5.04,15.903
4083,charger,charger,5.64,11.205
9212,charges,charges,3.94,15.308
1481,charity,charity,6.4,1.906
6126,charles,charles,5.22,13.293
4191,charlie,charlie,5.62,1.276
4778,charlotte,charlotte,5.5,9.742
529,charm,charm,7.06,14.201
1017,charms,charms,6.66,13.793
6034,chart,chart,5.24,13.334
5089,charter,charter,5.44,9.293
7432,chase,chase,4.94,17.192
8891,chased,chased,4.29,1.633
8279,chasing,chasing,4.7,1.374
1441,chat,chat,6.42,11.796
1070,chatting,chatting,6.62,12.436
7917,che,che,4.82,10.821
4876,cheap,cheap,5.48,19.508
2364,cheaper,cheaper,6.08,17.594
10069,cheat,cheat,2.44,12.316
10010,cheated,cheated,2.58,15.919
10111,cheating,cheating,2.26,1.192
2296,check,check,6.1,15.286
5561,checked,checked,5.34,11.359
6213,checking,checking,5.2,13.702
3215,checks,checks,5.84,15.434
1638,cheddar,cheddar,6.34,17.096
2195,cheek,cheek,6.14,15.909
1779,cheeks,cheeks,6.29,15.293
201,cheer,cheer,7.46,16.807
143,cheers,cheers,7.58,14.721
699,cheese,cheese,6.88,14.377
1960,chef,chef,6.22,18.327
3634,chelsea,chelsea,5.74,11.395
9007,chemical,chemical,4.18,13.952
9125,chemicals,chemicals,4.04,16.777
2179,chemistry,chemistry,6.14,13.994
179,cherish,cherish,7.5,14.743
323,cherished,cherished,7.28,15.784
547,cherry,cherry,7.04,14.563
1742,chess,chess,6.3,15.682
4588,chest,chest,5.54,9.733
4084,chester,chester,5.64,13.516
5539,chevy,chevy,5.35,17.145
4363,chew,chew,5.58,13.864
4986,chi,chi,5.46,14.028
3216,chicago,chicago,5.84,15.301
2836,chick,chick,5.94,16.464
1482,chicken,chicken,6.4,16.288
1732,chickens,chickens,6.31,14.166
2917,chicks,chicks,5.92,18.499
2077,chief,chief,6.18,11.551
3613,chiefly,chiefly,5.76,12.505
2918,chiefs,chiefs,5.92,13.974
357,child,child,7.24,15.592
1107,child's,child's,6.6,13.702
753,childhood,childhood,6.84,18.556
470,children,children,7.12,13.498
452,children's,children's,7.14,1.512
3635,chile,chile,5.74,13.524
2297,chili,chili,6.1,18.544
6872,chill,chill,5.06,21.035
2986,chillin,chillin,5.9,16.933
8109,chilling,chilling,4.76,21.812
8790,chills,chills,4.38,1.76
5643,chin,chin,5.32,9.781
5284,china,china,5.4,17.023
6316,china's,china's,5.18,13.506
4085,chinese,chinese,5.64,14.813
5184,chip,chip,5.42,10.515
1296,chips,chips,6.5,13.887
8627,chloride,chloride,4.53,15.425
59,chocolate,chocolate,7.86,10.304
1893,choice,choice,6.24,1.318
2488,choices,choices,6.04,14.422
2347,choir,choir,6.08,18.009
9650,choke,choke,3.31,16.858
9839,choking,choking,2.94,1.878
2837,choose,choose,5.94,11.851
9026,chop,chop,4.16,14.479
1483,chorus,chorus,6.4,12.617
3980,chose,chose,5.66,10.806
3065,chosen,chosen,5.88,11.183
6127,chris,chris,5.22,864
2144,christ,christ,6.16,23.067
1743,christian,christian,6.3,16.444
2919,christianity,christianity,5.92,22.663
2545,christians,christians,6.02,20.151
4779,christine,christine,5.5,12.976
31,christmas,christmas,7.96,1.293
4473,christopher,christopher,5.56,8.843
3132,chrome,chrome,5.86,14.287
9320,chronic,chronic,3.79,19.236
4987,chronicle,chronicle,5.46,15.281
5748,chrysler,chrysler,5.3,10.152
7621,chu,chu,4.9,11.294
7693,chuck,chuck,4.88,13.944
4877,church,church,5.48,18.543
3800,churches,churches,5.7,24.599
8214,ci,ci,4.73,11.863
7761,cia,cia,4.86,11.068
5354,cielo,cielo,5.39,1.525
9766,cigarette,cigarette,3.09,25.163
9651,cigarettes,cigarettes,3.31,25.997
4878,cincinnati,cincinnati,5.48,14.741
651,cinema,cinema,6.94,1.596
7818,cinta,cinta,4.86,13.693
4364,circle,circle,5.58,12.137
3217,circles,circles,5.84,11.843
6681,circuit,circuit,5.1,12.495
5749,circuits,circuits,5.3,7.626
4086,circular,circular,5.64,10.451
4589,circulation,circulation,5.54,12.157
7762,circumstances,circumstances,4.86,11.068
1179,circus,circus,6.56,19.604
8534,cit,cit,4.58,12.137
7694,cited,cited,4.88,1.409
4365,cities,cities,5.58,14.995
8231,citing,citing,4.72,14.434
2920,citizen,citizen,5.92,13.827
2298,citizens,citizens,6.1,15.152
3540,city,city,5.76,1.546
3066,city's,city's,5.88,1.272
3892,civic,civic,5.68,13.768
4474,civil,civil,5.56,11.457
4087,civilian,civilian,5.64,15.354
4088,civilians,civilians,5.64,11.386
917,civilization,civilization,6.72,13.099
6317,claim,claim,5.18,14.941
5285,claimed,claimed,5.4,1.178
8232,claims,claims,4.72,14.434
5455,claire,claire,5.36,15.487
1333,clap,clap,6.48,16.567
5372,clark,clark,5.38,11.761
4685,class,class,5.52,17.756
3218,classes,classes,5.84,13.303
1145,classic,classic,6.58,15.791
1146,classical,classical,6.58,1.401
6318,classification,classification,5.18,12.567
5562,classified,classified,5.34,14.514
4337,classroom,classroom,5.59,17.668
918,classy,classy,6.72,10.309
3981,claus,claus,5.66,13.188
7328,clause,clause,4.98,11.988
4780,clay,clay,5.5,13.286
683,clean,clean,6.9,18.979
1212,cleaned,cleaned,6.54,15.147
4272,cleaning,cleaning,5.6,19.588
1744,clear,clear,6.3,11.294
1745,clearer,clearer,6.3,15.419
2078,clearly,clearly,6.18,11.192
5830,clergy,clergy,5.29,18.819
5264,clerk,clerk,5.41,13.527
7352,cleveland,cleveland,4.96,1.293
530,clever,clever,7.06,13.463
3716,click,click,5.72,10.309
4366,client,client,5.58,11.796
4475,clients,clients,5.56,1.198
6682,cliff,cliff,5.1,15.286
3371,climate,climate,5.8,14.286
3893,climb,climb,5.68,13.468
1588,climbed,climbed,6.36,13.962
2472,climbing,climbing,6.04,13.838
8215,cling,cling,4.73,14.688
9027,clinic,clinic,4.16,16.458
8334,clinical,clinical,4.68,13.768
3894,clinton,clinton,5.68,15.836
5940,clinton's,clinton's,5.26,15.493
5456,clip,clip,5.36,12.578
5457,clips,clips,5.36,11.739
8631,clique,clique,4.52,19.085
7329,clit,clit,4.98,21.261
4192,clock,clock,5.62,9.875
7433,close,close,4.94,13.911
9397,closed,closed,3.66,15.986
4089,closely,closely,5.64,15.221
3295,closer,closer,5.82,11.008
6319,closet,closet,5.18,11.373
9198,closing,closing,3.96,10.872
2903,cloth,cloth,5.94,11.256
1370,clothes,clothes,6.46,12.324
1108,clothing,clothing,6.6,13.093
4193,cloud,cloud,5.62,18.504
1639,clouds,clouds,6.34,19.755
7258,cloudy,cloudy,4.98,1.857
4070,clown,clown,5.65,18.159
1961,clowns,clowns,6.22,18.438
3133,club,club,5.86,16.414
1640,clubs,clubs,6.34,14.654
2365,clue,clue,6.08,11.753
7537,cm,cm,4.92,10.069
6320,cnn,cnn,5.18,14.525
8110,cnt,cnt,4.76,7.709
7434,co,co,4.94,843
2987,co-op,co-op,5.9,13.439
3541,coach,coach,5.76,12.382
4686,coaches,coaches,5.52,16.066
7353,coal,coal,4.96,17.138
4988,coalition,coalition,5.46,14.172
1401,coast,coast,6.44,13.874
2366,coat,coat,6.08,12.428
10035,cocaine,cocaine,2.54,18.318
7986,cock,cock,4.8,2
8648,cocked,cocked,4.51,16.971
5844,code,code,5.28,11.256
5373,coefficient,coefficient,5.38,15.635
7162,coeur,coeur,5,15.779
422,coffee,coffee,7.18,14.803
9830,coffin,coffin,2.96,19.894
4090,cognitive,cognitive,5.64,13.962
6495,cohen,cohen,5.14,8.574
1213,coin,coin,6.54,11.817
824,coke,coke,6.78,16.199
7918,col,col,4.82,9.833
8964,cold,cold,4.22,17.761
9126,colder,colder,4.04,19.583
6971,cole,cole,5.04,13.242
7066,coleman,coleman,5.02,12.696
5750,colin,colin,5.3,11.294
9864,collapse,collapse,2.9,14.463
6321,collar,collar,5.18,1.32
3467,colleague,colleague,5.78,13.746
1589,colleagues,colleagues,6.36,15.748
3982,collect,collect,5.66,15.986
2764,collected,collected,5.96,11.599
2299,collection,collection,6.1,10.738
2921,collections,collections,5.92,16.517
1943,collective,collective,6.23,13.707
652,college,college,6.94,14.201
1641,colleges,colleges,6.34,12.715
9122,collide,collide,4.04,1.713
6588,collins,collins,5.12,11.891
8177,colo,colo,4.74,13.524
7354,colonel,colonel,4.96,16.031
5458,colonial,colonial,5.36,13.516
4989,colonies,colonies,5.46,13.433
4450,colony,colony,5.56,16.099
584,color,color,7,13.702
3219,colorado,colorado,5.84,11.314
2530,colored,colored,6.02,17.379
585,colors,colors,7,17.496
1147,colour,colour,6.58,15.265
567,colours,colours,7.02,13.775
5563,colts,colts,5.34,15.858
5090,columbia,columbia,5.44,1.473
3134,columbus,columbus,5.86,1.325
4879,column,column,5.48,9.089
4476,columnist,columnist,5.56,10.134
4273,columns,columns,5.6,11.952
5185,com,com,5.42,10.708
9697,combat,combat,3.2,16.782
2196,combination,combination,6.14,1.143
2418,combinations,combinations,6.06,12.357
4274,combined,combined,5.6,11.066
4091,combo,combo,5.64,12.739
3296,come,come,5.82,10.039
27,comedy,comedy,7.98,11.516
6589,comer,comer,5.12,10.812
4367,comes,comes,5.58,7.584
180,comfort,comfort,7.5,11.473
289,comfortable,comfortable,7.32,10.962
405,comforted,comforted,7.2,14.428
423,comfy,comfy,7.18,12.237
509,comic,comic,7.08,15.628
700,comics,comics,6.88,13.498
5845,comin,comin,5.28,12.129
3220,coming,coming,5.84,12.014
8601,command,command,4.54,15.806
8689,commanded,commanded,4.47,15.956
5941,commander,commander,5.26,15.093
7163,commands,commands,5,15.679
7355,comme,comme,4.96,13.395
4368,comment,comment,5.58,12.792
4194,comments,comments,5.62,10.476
5644,commerce,commerce,5.32,13.161
8492,commercial,commercial,4.6,16.162
8747,commercials,commercials,4.42,18.745
3542,commission,commission,5.76,16.483
6683,commissioner,commissioner,5.1,10.926
6781,commissioners,commissioners,5.08,13.529
1687,commitment,commitment,6.32,14.348
1540,committed,committed,6.38,14.126
6590,committee,committee,5.12,12.395
6873,committees,committees,5.06,12.683
7538,common,common,4.92,12.591
3372,commonly,commonly,5.8,13.851
4092,commons,commons,5.64,13.516
1746,commonwealth,commonwealth,6.3,13.132
1018,communicate,communicate,6.66,10.224
1257,communication,communication,6.52,17.984
3297,communications,communications,5.82,13.354
8851,communist,communist,4.32,17.431
2682,communities,communities,5.98,13.169
1790,community,community,6.28,13.856
6128,como,como,5.22,9.957
5374,comp,comp,5.38,9.452
5942,companies,companies,5.26,10.264
358,companion,companion,7.24,13.786
5091,company,company,5.44,1.58
7356,company's,company's,4.96,832
5564,comparable,comparable,5.34,12.554
4338,comparative,comparative,5.59,12.234
4255,comparatively,comparatively,5.6,13.004
5645,compare,compare,5.32,9.988
7259,compared,compared,4.98,9.581
5440,comparison,comparison,5.37,12.195
782,compassion,compassion,6.82,19.026
8714,compelled,compelled,4.45,12.758
1258,compensation,compensation,6.52,16.932
3983,compete,compete,5.66,16.489
1019,competent,competent,6.66,16.856
7067,competing,competing,5.02,16.597
4093,competition,competition,5.64,16.995
4990,competitive,competitive,5.46,19.082
8791,competitors,competitors,4.38,15.635
9719,complain,complain,3.16,15.566
9865,complained,complained,2.9,9.949
9908,complaining,complaining,2.82,11.373
9882,complaint,complaint,2.86,10.104
9796,complaints,complaints,3.04,13.242
882,complete,complete,6.74,12.423
783,completed,completed,6.82,13.656
1642,completely,completely,6.34,13.032
825,completion,completion,6.78,13.445
6972,complex,complex,5.04,15.903
6477,complexity,complexity,5.14,17.078
9623,complicated,complicated,3.34,16.977
9409,complications,complications,3.65,18.206
4451,component,component,5.56,11.091
3522,components,components,5.78,13.733
2419,composed,composed,6.06,12.521
1442,composer,composer,6.42,1.401
2420,composition,composition,6.06,11.851
4880,compound,compound,5.48,12.974
4687,compounds,compounds,5.52,13.738
2300,comprehend,comprehend,6.1,1.594
5186,comprehensive,comprehensive,5.42,13.864
5187,compromise,compromise,5.42,18.193
8445,compton,compton,4.63,14.244
359,computer,computer,7.24,13.933
486,computers,computers,7.1,12.817
9371,con,con,3.7,11.473
5943,conan,conan,5.26,17.935
1782,conceived,conceived,6.29,16.202
3636,concentrate,concentrate,5.74,15.884
3190,concentrated,concentrated,5.86,1.291
3200,concentration,concentration,5.85,15.573
2610,concentrations,concentrations,6,12.882
4881,concept,concept,5.48,14.032
2988,conception,conception,5.9,13.286
2546,concepts,concepts,6.02,12.856
9127,concern,concern,4.04,16.157
8965,concerned,concerned,4.22,16.573
8928,concerning,concerning,4.24,16.898
9112,concerns,concerns,4.06,15.572
653,concert,concert,6.94,12.022
601,concerts,concerts,6.98,15.451
2922,conclude,conclude,5.92,13.827
3984,concluded,concluded,5.66,11.537
3985,conclusion,conclusion,5.66,9.817
2989,conclusions,conclusions,5.9,12.164
4275,concrete,concrete,5.6,9.897
9815,condemned,condemned,3,17.321
8233,condition,condition,4.72,13.407
8055,conditions,conditions,4.78,14.748
9587,condolences,condolences,3.4,18.844
6496,conduct,conduct,5.14,1.325
4991,conducted,conducted,5.46,11.988
3221,conducting,conducting,5.84,10.174
5188,conductor,conductor,5.42,13.566
5944,conference,conference,5.26,11.572
8056,confess,confess,4.78,15.687
380,confidence,confidence,7.22,12.824
487,confident,confident,7.1,11.824
5260,configuration,configuration,5.42,14.117
9554,confined,confined,3.44,17.398
919,confirmed,confirmed,6.72,12.296
9756,conflict,conflict,3.1,15.286
9831,conflicts,conflicts,2.96,14.563
9464,confrontation,confrontation,3.56,16.922
9820,confused,confused,2.98,12.856
9465,confusing,confusing,3.56,9.723
9639,confusion,confusion,3.32,13.619
181,congrats,congrats,7.5,15.419
24,congratulations,congratulations,8,16.288
5846,congregation,congregation,5.28,17.266
8836,congress,congress,4.34,17.567
8535,congressional,congressional,4.58,17.507
6650,conmigo,conmigo,5.1,13.721
8602,conn,conn,4.54,14.316
3135,connect,connect,5.86,14.848
1643,connected,connected,6.34,9.817
4477,connecticut,connecticut,5.56,17.162
3298,connection,connection,5.82,11.192
1734,connections,connections,6.31,12.111
6948,conquer,conquer,5.04,2.217
5286,conquest,conquest,5.4,21.093
2611,conscience,conscience,6,13.401
2197,conscious,conscious,6.14,13.852
1484,consciousness,consciousness,6.4,14.846
5287,consecutive,consecutive,5.4,11.606
2367,consensus,consensus,6.08,11.753
2838,consent,consent,5.94,12.191
8810,consequence,consequence,4.36,13.211
9147,consequences,consequences,4.02,13.169
6942,consequently,consequently,5.04,13.985
1109,conservation,conservation,6.6,12.778
8603,conservative,conservative,4.54,19.505
9097,conservatives,conservatives,4.08,19.984
4478,consider,consider,5.56,12.149
1842,considerable,considerable,6.26,10.264
3623,considerably,considerably,5.75,10.818
2244,consideration,consideration,6.12,1.272
2531,considerations,considerations,6.02,14.067
2990,considered,considered,5.9,10.738
4276,considering,considering,5.6,11.249
5092,consist,consist,5.44,12.803
4992,consisted,consisted,5.46,1.328
3299,consistent,consistent,5.82,16.744
4069,consisting,consisting,5.65,11.753
4369,consists,consists,5.58,13.566
9660,conspiracy,conspiracy,3.28,14.574
2923,constant,constant,5.92,1.14
5751,constantly,constantly,5.3,11.995
5459,constitute,constitute,5.36,11.386
4339,constituted,constituted,5.59,1.135
5265,constitutes,constitutes,5.41,13.681
1894,constitution,constitution,6.24,13.486
3136,constitutional,constitutional,5.86,16.037
8748,constraints,constraints,4.42,15.919
3202,construct,construct,5.85,15.177
3277,constructed,constructed,5.84,14.046
4094,construction,construction,5.64,15.354
4882,consultant,consultant,5.48,11.822
4277,consulting,consulting,5.6,1.178
5718,consume,consume,5.31,18.842
4781,consumer,consumer,5.5,10.546
4479,consumers,consumers,5.56,1.567
6684,consumption,consumption,5.1,17.985
7763,cont,cont,4.86,9.478
2368,contact,contact,6.08,9.864
1962,contacts,contacts,6.22,12.002
3801,contain,contain,5.7,11.824
6591,contained,contained,5.12,13.649
3468,containing,containing,5.78,9.957
3773,contains,contains,5.71,12.076
3137,contemporary,contemporary,5.86,10.882
2547,content,content,6.02,16.224
4480,contents,contents,5.56,951
3469,contest,contest,5.78,14.039
6322,context,context,5.18,9.624
7539,contigo,contigo,4.92,12.911
2612,continent,continent,6,12.289
2839,continental,continental,5.94,11.141
3355,continually,continually,5.81,10.848
3543,continue,continue,5.76,10.214
6214,continued,continued,5.2,15.119
3986,continues,continues,5.66,12.554
3544,continuing,continuing,5.76,12.216
1675,continuity,continuity,6.33,16.252
2180,continuous,continuous,6.14,11.365
4993,contract,contract,5.46,11.104
5460,contracts,contracts,5.36,12.415
8929,contrary,contrary,4.24,15.211
7435,contrast,contrast,4.94,14.344
1297,contribute,contribute,6.5,1.359
2489,contributed,contributed,6.04,12.115
1541,contributing,contributing,6.38,14.831
1443,contribution,contribution,6.42,14.859
1963,contributions,contributions,6.22,15.556
2683,contributor,contributor,5.98,13.476
5375,control,control,5.38,14.831
8771,controlled,controlled,4.4,17.613
8749,controlling,controlling,4.42,20.513
7068,controls,controls,5.02,13.323
9385,controversy,controversy,3.68,17.431
883,convenient,convenient,6.74,12.257
4883,convention,convention,5.48,12.329
7069,conventional,conventional,5.02,13.626
1895,conversation,conversation,6.24,14.507
1747,conversations,conversations,6.3,10.546
3963,conversion,conversion,5.67,12.937
5945,converted,converted,5.26,9.649
9698,convicted,convicted,3.2,17.728
9075,conviction,conviction,4.1,19.404
3470,convince,convince,5.78,11.301
2765,convinced,convinced,5.96,9.681
6874,convo,convo,5.06,12.521
1042,cook,cook,6.64,1.495
1214,cooked,cooked,6.54,10.919
488,cookie,cookie,7.1,12.976
324,cookies,cookies,7.28,17.028
510,cooking,cooking,7.08,12.911
406,cool,cool,7.2,13.401
1791,cooler,cooler,6.28,13.099
826,coolest,coolest,6.78,18.103
6410,cooper,cooper,5.16,10.174
602,cooperation,cooperation,6.98,13.775
726,cooperative,cooperative,6.86,13.999
3067,coordinator,coordinator,5.88,10.622
8721,cop,cop,4.44,16.922
5093,cope,cope,5.44,16.056
6782,copie,copie,5.08,1.066
5847,copies,copies,5.28,11.787
2060,copper,copper,6.18,1.603
6592,cops,cops,5.12,18.477
5376,copy,copy,5.38,10.669
6478,copyright,copyright,5.14,18.028
4195,corazon,corazon,5.62,15.104
6783,cord,cord,5.08,11.036
5377,core,core,5.38,10.859
1043,corn,corn,6.64,11.563
5752,cornell,cornell,5.3,14.743
8178,corner,corner,4.74,13.524
7037,corners,corners,5.02,14.512
6593,coro,coro,5.12,14.658
7260,corp,corp,4.98,14.068
8280,corporate,corporate,4.7,15.286
6875,corporation,corporation,5.06,14.626
8654,corporations,corporations,4.5,16.194
8281,corps,corps,4.7,14.463
10032,corpse,corpse,2.55,19.585
568,correct,correct,7.02,14.913
4370,corrected,corrected,5.58,16.671
8722,correction,correction,4.44,13.118
654,correctly,correctly,6.94,13.311
3865,correlation,correlation,5.69,11.218
2840,correspondence,correspondence,5.94,13.157
5753,correspondent,correspondent,5.3,1.165
3532,corresponding,corresponding,5.77,11.075
10136,corruption,corruption,2.14,13.095
8282,cos,cos,4.7,7.626
6497,cosa,cosa,5.14,10.304
7164,cosas,cosas,5,9.354
1180,cosmic,cosmic,6.56,1.445
9076,cost,cost,4.1,14.033
9311,costs,costs,3.8,14.428
1843,costume,costume,6.26,17.591
920,costumes,costumes,6.72,11.256
1964,cotton,cotton,6.22,12.824
2421,couch,couch,6.06,12.022
9670,cough,cough,3.26,14.957
4688,could,could,5.52,12.816
8163,coulda,coulda,4.76,13.774
8670,couldn,couldn,4.49,17.335
9640,couldn't,couldn't,3.32,11.328
9452,couldnt,couldnt,3.58,11.265
7436,council,council,4.94,13.157
5946,counsel,counsel,5.26,10.063
4782,count,count,5.5,10.546
6784,countdown,countdown,5.08,15.497
5094,counter,counter,5.44,11.808
6129,counties,counties,5.22,1.016
6130,counting,counting,5.22,0.91
3895,countries,countries,5.68,9.781
1792,country,country,6.28,17.148
3138,country's,country's,5.86,13.704
5754,counts,counts,5.3,11.473
5755,county,county,5.3,10.546
4884,coupe,coupe,5.48,15.418
