Rank,Word,Word in English,Happiness Score,Standard Deviation of Ratings
7900,temptation,temptation,4.83,19.115
7807,tempted,tempted,4.86,17.263
5144,ten,ten,5.44,1.198
5145,tenants,tenants,5.44,11.634
5812,tend,tend,5.3,14.178
3427,tended,tended,5.8,11.429
6460,tendency,tendency,5.16,11.843
1397,tender,tender,6.45,17.207
874,tenderly,tenderly,6.76,16.233
543,tenderness,tenderness,7.06,12.683
4154,tends,tends,5.64,11.563
4760,tener,tener,5.51,10.231
7399,tengo,tengo,4.96,9.681
7580,tenho,tenho,4.92,13.068
3345,tennessee,tennessee,5.82,12.728
1516,tennis,tennis,6.4,14.142
9844,tension,tension,2.94,15.832
9977,tensions,tensions,2.66,12.554
4046,tenure,tenure,5.66,13.644
8401,ter,ter,4.66,9.392
7491,term,term,4.94,15.039
7492,termed,termed,4.94,10.577
9191,terminal,terminal,3.98,20.353
8623,terms,terms,4.54,10.539
9901,terrible,terrible,2.84,18.111
645,terrific,terrific,6.96,20.796
6569,territories,territories,5.12,18.779
6634,territory,territory,5.12,11.891
10205,terror,terror,1.76,10.012
10218,terrorism,terrorism,1.48,9.089
10221,terrorist,terrorist,1.3,9.091
5250,terry,terry,5.42,11.622
7493,tes,tes,4.94,11.678
9119,test,test,4.06,14.057
5346,testament,testament,5.4,15.386
6461,tested,tested,5.16,11.132
7494,testified,testified,4.94,14.765
6635,testimony,testimony,5.12,1.272
7659,testing,testing,4.9,14.033
8911,tests,tests,4.28,16.787
6636,tex,tex,5.12,11.891
4649,texas,texas,5.54,12.324
5425,text,text,5.38,13.231
4837,texting,texting,5.5,14.604
3510,texts,texts,5.78,14.039
8148,th,th,4.76,9.161
8149,tha,tha,4.76,10.412
1999,thai,thai,6.22,13.596
8210,than,than,4.74,10.461
7736,thang,thang,4.88,13.192
8219,thangs,thangs,4.73,15.381
243,thank,thank,7.4,11.249
220,thankful,thankful,7.44,15.005
244,thanks,thanks,7.4,15.119
245,thanksgiving,thanksgiving,7.4,14.142
1005,thanx,thanx,6.68,18.565
7495,that,that,4.94,6.518
7028,that'll,that'll,5.04,10.093
5910,that's,that's,5.28,8.581
6739,thats,thats,5.1,8.864
6951,the,the,5.04,6.376
7316,the,the,4.98,9.145
646,theater,theater,6.96,15.513
1062,theaters,theaters,6.64,1.663
1006,theatre,theatre,6.68,15.312
2961,theatrical,theatrical,5.92,12.752
5347,thee,thee,5.4,1.069
10107,theft,theft,2.3,1.374
6462,their,their,5.16,8.657
7581,them,them,4.92,1.122
2272,theme,theme,6.12,11.718
1821,themes,themes,6.28,12.461
7139,themselves,themselves,5.02,13.476
5616,then,then,5.34,7.453
5911,theodore,theodore,5.28,10.698
4569,theological,theological,5.55,16.305
5912,theology,theology,5.28,17.266
3271,theoretical,theoretical,5.84,11.132
2405,theories,theories,6.06,14.507
5251,theory,theory,5.42,14.859
1131,therapeutic,therapeutic,6.6,15.649
5051,therapy,therapy,5.46,15.281
6740,there,there,5.1,7.071
6091,there's,there's,5.24,6.565
6202,thereafter,thereafter,5.2,13.226
6945,thereby,thereby,5.04,11.101
6844,therefore,therefore,5.08,12.591
7223,thereof,thereof,5,11.547
8402,theres,theres,4.66,1.239
6463,thermal,thermal,5.16,14.896
6741,these,these,5.1,5.803
5538,thesis,thesis,5.35,18.507
4240,they,they,5.62,11.761
7317,they'd,they'd,4.98,9.145
5348,they'll,they'll,5.4,12.778
5617,they're,they're,5.34,10.994
7318,they've,they've,4.98,10.593
7029,theyre,theyre,5.04,9.467
7400,thick,thick,4.96,11.421
3852,thickness,thickness,5.7,10.926
9845,thief,thief,2.94,22.077
10108,thieves,thieves,2.29,1.307
4432,thighs,thighs,5.58,17.623
3686,thin,thin,5.74,13.822
4433,thing,thing,5.58,1.012
3605,things,things,5.76,9.381
2053,think,think,6.2,12.936
5618,thinkin,thinkin,5.34,10.994
1822,thinking,thinking,6.28,12.943
1574,thinks,thinks,6.38,12.271
5813,third,third,5.3,11.473
9306,thirst,thirst,3.82,17.225
9321,thirsty,thirsty,3.79,1.458
3447,thirty,thirty,5.79,11.662
6928,this,this,5.06,7.669
2895,thnx,thnx,5.94,16.088
8256,tho,tho,4.72,12.461
7582,thomas,thomas,4.92,13.223
6929,thompson,thompson,5.06,10.382
4761,thong,thong,5.51,17.335
9549,thorn,thorn,3.46,15.677
9322,thorns,thorns,3.79,16.753
3622,thoroughly,thoroughly,5.76,14.366
7496,those,those,4.94,10.956
6553,thou,thou,5.14,1.05
8091,though,though,4.78,10.359
1575,thought,thought,6.38,13.384
2000,thoughts,thoughts,6.22,15.425
3039,thousand,thousand,5.9,8.631
2228,thousands,thousands,6.14,10.692
5426,thread,thread,5.38,13.536
10093,threat,threat,2.36,13.056
9994,threatened,threatened,2.62,14.693
9879,threats,threats,2.88,17.687
3761,three,three,5.72,11.073
7319,three-year,three-year,4.98,8.919
5632,threshold,threshold,5.33,1.478
8363,threw,threw,4.68,10.583
523,thrill,thrill,7.08,15.628
620,thrills,thrills,6.98,13.306
7224,throat,throat,5,10.302
2351,throne,throne,6.08,21.099
4241,through,through,5.62,12.103
4737,throughout,throughout,5.52,12.656
7225,throw,throw,5,15.518
7894,throwin,throwin,4.84,15.988
8092,throwing,throwing,4.78,12.337
8711,thrown,thrown,4.46,11.643
7320,throws,throws,4.98,10.593
6176,thru,thru,5.22,9.538
3961,thrust,thrust,5.67,15.731
8093,tht,tht,4.78,8.154
9846,thug,thug,2.94,1.596
9996,thugs,thugs,2.61,20.798
3853,thumb,thumb,5.7,1.359
6930,thunder,thunder,5.06,22.983
5146,thurs,thurs,5.44,13.577
3183,thursday,thursday,5.86,11.068
4650,thursdays,thursdays,5.54,13.881
6554,thus,thus,5.14,9.899
2896,thx,thx,5.94,15.174
5052,thy,thy,5.46,11.643
7497,ti,ti,4.94,6.824
8888,tick,tick,4.3,17.053
5703,ticket,ticket,5.32,14.769
1673,tickets,tickets,6.34,12.554
7955,ticking,ticking,4.82,15.868
2897,tide,tide,5.94,12.357
4838,tie,tie,5.5,11.824
8784,tied,tied,4.4,13.553
6854,tiempo,tiempo,5.06,9.419
6931,tiene,tiene,5.06,9.127
7828,tienes,tienes,4.85,11.297
5427,tierra,tierra,5.38,16.149
6092,ties,ties,5.24,14.507
2118,tiger,tiger,6.18,1.746
8514,tight,tight,4.6,12.454
6278,tighter,tighter,5.2,14.428
8100,tijd,tijd,4.78,14.757
7226,til,til,5,8.081
6177,till,till,5.22,12.982
6178,tim,tim,5.22,12.824
5428,timbaland,timbaland,5.38,14.968
3784,timber,timber,5.71,15.012
3687,time,time,5.74,1.209
4651,timeline,timeline,5.54,11.287
4434,times,times,5.58,11.968
4047,timing,timing,5.66,11.537
6845,timothy,timothy,5.08,12.752
6932,tin,tin,5.06,9.564
5704,ting,ting,5.32,13.468
7660,tiny,tiny,4.9,1.374
1933,tip,tip,6.24,10.412
1823,tips,tips,6.28,15.784
8413,tire,tire,4.65,14.938
9627,tired,tired,3.34,11.178
6279,tires,tires,5.2,13.702
5269,tissue,tissue,5.41,14.849
6179,tissues,tissues,5.22,15.425
4323,title,title,5.6,1.088
4540,titles,titles,5.56,12.643
7583,tix,tix,4.92,12.262
5619,tmrw,tmrw,5.34,10.022
7321,to,to,4.98,10.398
744,toast,toast,6.86,14.144
9527,tobacco,tobacco,3.48,21.782
7816,toch,toch,4.86,11.694
7974,toda,toda,4.81,1.299
6860,todas,todas,5.06,15.194
2001,today,today,6.22,14.469
2663,today's,today's,6,9.897
3688,todays,todays,5.74,14.401
7140,todd,todd,5.02,10.593
7227,todo,todo,5,14.286
7584,todos,todos,4.92,13.068
6742,toe,toe,5.1,12.495
6555,toes,toes,5.14,14.984
819,together,together,6.8,15.908
7677,toi,toi,4.9,14.178
7737,toilet,toilet,4.88,14.934
4155,tokio,tokio,5.64,11.021
3606,tokyo,tokyo,5.76,15.328
6846,told,told,5.08,13.827
9120,toll,toll,4.06,10.956
5252,tom,tom,5.42,13.415
9508,tomb,tomb,3.52,20.428
4242,tommy,tommy,5.62,1.427
2119,tomorrow,tomorrow,6.18,13.805
2339,tomorrow's,tomorrow's,6.1,1.165
6093,ton,ton,5.24,12.216
5147,tone,tone,5.44,8.609
5148,tongue,tongue,5.44,1.091
4048,tongues,tongues,5.66,13.494
2229,tonight,tonight,6.14,13.403
2741,tonight's,tonight's,5.98,14.068
3854,tonite,tonite,5.7,13.439
4541,tons,tons,5.56,12.961
4738,tony,tony,5.52,11.822
6180,too,too,5.22,8.401
8150,took,took,4.76,10.214
6016,tool,tool,5.26,15.361
4652,tools,tools,5.54,14.172
6743,tooo,tooo,5.1,1.488
7883,tooth,tooth,4.84,14.194
875,top,top,6.76,15.194
5253,topic,topic,5.42,8.827
4324,topics,topics,5.6,833
2520,tops,tops,6.04,10.872
6648,torch,torch,5.11,18.086
9437,tore,tore,3.62,16.523
9605,torn,torn,3.37,14.676
9618,tornado,tornado,3.36,18.268
3346,toronto,toronto,5.82,17.577
10211,torture,torture,1.58,10.515
10198,tortured,tortured,1.82,14.241
5254,toss,toss,5.42,13.716
8712,tossed,tossed,4.46,14.875
3952,tot,tot,5.68,16.343
3511,total,total,5.78,9.538
2580,totally,totally,6.02,11.156
1517,touch,touch,6.4,12.778
1518,touched,touched,6.4,12.289
1576,touches,touches,6.38,12.599
1098,touching,touching,6.61,1.681
9207,tough,tough,3.96,14.136
6094,toujours,toujours,5.24,13.024
1036,tour,tour,6.66,14.654
2120,tourist,tourist,6.18,14.241
2400,tourists,tourists,6.08,15.097
2121,tournament,tournament,6.18,13.805
1007,tours,tours,6.68,15.312
8042,tous,tous,4.8,11.722
7899,tout,tout,4.83,11.096
2273,toward,toward,6.12,11.364
3762,towards,towards,5.72,10.309
4049,tower,tower,5.66,14.086
3105,town,town,5.88,15.338
2467,towns,towns,6.06,11.502
4956,township,township,5.48,15.939
768,toy,toy,6.84,2.034
2962,toyota,toyota,5.92,14.824
502,toys,toys,7.1,16.568
7228,tp,tp,5,9.897
7229,tra,tra,5,11.365
6753,trace,trace,5.08,12.175
6556,track,track,5.14,1.143
5913,tracks,tracks,5.28,11.073
7808,tract,tract,4.86,12.456
2122,trade,trade,6.18,10.039
4739,traded,traded,5.52,14.177
4435,traders,traders,5.58,13.107
2054,trading,trading,6.2,12.454
1519,tradition,tradition,6.4,16.162
2274,traditional,traditional,6.12,1.698
1168,traditions,traditions,6.58,16.424
9628,traffic,traffic,3.34,16.489
10162,tragedy,tragedy,2.06,13.763
10096,tragic,tragic,2.34,16.364
2230,trail,trail,6.14,1.143
4740,trailer,trailer,5.52,13.285
2742,train,train,5.98,14.913
3184,trained,trained,5.86,14.984
3689,training,training,5.74,13.969
2123,trains,trains,6.18,1.32
6181,trance,trance,5.22,17.177
7585,trans,trans,4.92,12.591
4243,transaction,transaction,5.62,10.079
3690,transactions,transactions,5.74,9.216
5349,transfer,transfer,5.4,15.119
5835,transferred,transferred,5.29,13.693
2002,transformation,transformation,6.22,12.982
2063,transformed,transformed,6.18,11.488
6847,transit,transit,5.08,12.095
5814,transition,transition,5.3,1.359
2963,translated,translated,5.92,1.085
3763,translation,translation,5.72,14.003
4839,transmission,transmission,5.5,13.286
5620,transmitted,transmitted,5.34,15.729
2521,transport,transport,6.04,1.293
2171,transportation,transportation,6.16,16.826
9566,trap,trap,3.44,18.324
9777,trapped,trapped,3.08,15.232
9969,trash,trash,2.68,12.196
433,travel,travel,7.18,14.241
1466,traveled,traveled,6.42,13.864
1202,traveler,traveler,6.56,1.445
1871,travelers,travelers,6.26,15.624
848,traveling,traveling,6.78,16.695
246,treasure,treasure,7.4,17.143
2275,treasurer,treasurer,6.12,15.205
3691,treasury,treasury,5.74,17.239
5255,treasury's,treasury's,5.42,15.398
907,treat,treat,6.74,1.712
4542,treated,treated,5.56,16.433
8765,treatment,treatment,4.42,15.398
966,treats,treats,6.7,15.682
2003,treaty,treaty,6.22,13.293
479,tree,tree,7.12,13.192
615,trees,trees,6.98,15.971
4957,trek,trek,5.48,14.741
9268,tremble,tremble,3.86,17.263
9811,trembling,trembling,3.02,13.013
937,tremendous,tremendous,6.72,15.913
4156,trend,trend,5.64,11.739
4436,trending,trending,5.58,14.441
2898,trends,trends,5.94,12.843
5521,trenton,trenton,5.36,13.516
5522,tres,tres,5.36,15.221
7661,trey,trey,4.9,1.165
9208,trial,trial,3.96,16.898
8211,trials,trials,4.74,17.239
2964,tribe,tribe,5.92,13.679
5705,tribes,tribes,5.32,13.161
2004,tribute,tribute,6.22,13.596
6182,trick,trick,5.22,16.695
5429,tricks,tricks,5.38,15.238
8713,tricky,tricky,4.46,15.806
4958,tried,tried,5.48,16.443
4437,tries,tries,5.58,12.631
8515,trigger,trigger,4.6,19.483
2340,trinity,trinity,6.1,1.488
4653,trio,trio,5.54,12.651
597,trip,trip,7,15.518
2743,triple,triple,5.98,11.337
8151,trippin,trippin,4.76,1.802
8862,tripping,tripping,4.32,18.674
616,trips,trips,6.98,13.169
8735,triste,triste,4.44,15.928
207,triumph,triumph,7.46,18.318
6464,troops,troops,5.16,20.639
7230,trop,trop,5,11.249
9928,trouble,trouble,2.78,14.748
9929,troubled,troubled,2.78,14.327
9583,troubles,troubles,3.42,21.485
4959,truck,truck,5.48,1.555
5523,trucks,trucks,5.36,1.663
745,truly,truly,6.86,9.691
5815,trump,trump,5.3,17.053
5149,trunk,trunk,5.44,9.723
398,trust,trust,7.22,12.337
666,trusted,trusted,6.94,15.331
3953,trustee,trustee,5.68,15.043
4325,trustees,trustees,5.6,13.702
235,truth,truth,7.42,1.401
2581,try,try,6.02,9.366
6933,tryin,tryin,5.06,14.057
3512,trying,trying,5.78,11.657
7738,tryna,tryna,4.88,10.999
10131,tsunami,tsunami,2.18,13.354
7956,tt,tt,4.82,1.207
7141,tu,tu,5.02,11.516
8403,tua,tua,4.66,11.359
4244,tub,tub,5.62,16.399
5621,tube,tube,5.34,12.875
7049,tubes,tubes,5.02,13.615
7322,tudo,tudo,4.98,5.529
7323,tuesday,tuesday,4.98,10.593
5524,tuesdays,tuesdays,5.36,11.386
8152,tuh,tuh,4.76,11.877
8377,tumble,tumble,4.67,17.023
6637,tumbling,tumbling,5.12,16.117
5525,tummy,tummy,5.36,13.815
10042,tumor,tumor,2.53,20.011
10180,tumors,tumors,1.98,13.461
2124,tune,tune,6.18,14.241
2664,tuned,tuned,6,9.689
1063,tunes,tunes,6.64,13.815
5430,tunnel,tunnel,5.38,14.553
7498,tuo,tuo,4.94,7.669
8153,tupac,tupac,4.76,17.792
2172,turkey,turkey,6.16,18.111
4543,turkish,turkish,5.56,12.149
9789,turmoil,turmoil,3.06,1.634
6280,turn,turn,5.2,12.454
6095,turned,turned,5.24,8.466
6465,turner,turner,5.16,10.174
6294,turnin,turnin,5.19,11.422
5706,turning,turning,5.32,1.019
6281,turns,turns,5.2,9.035
8272,tus,tus,4.71,13.693
5634,tutti,tutti,5.33,14.774
7898,tutto,tutto,4.83,10.785
967,tv,tv,6.7,15.017
8318,tweeps,tweeps,4.7,16.568
4960,tweet,tweet,5.48,15.939
7030,tweetdeck,tweetdeck,5.04,13.991
5150,tweeted,tweeted,5.44,16.922
7231,tweeters,tweeters,5,18.952
5526,tweeting,tweeting,5.36,19.667
5256,tweets,tweets,5.42,19.701
5431,twelve,twelve,5.38,11.586
4172,twentieth,twentieth,5.63,9.724
3040,twenty,twenty,5.9,10.546
4326,twice,twice,5.6,11.429
3106,twilight,twilight,5.88,19.128
2231,twin,twin,6.14,12.938
1520,twins,twins,6.4,16.537
6195,twist,twist,5.21,13.832
9069,twisted,twisted,4.12,16.738
8624,twisting,twisting,4.54,14.028
9177,twit,twit,4,17.613
7586,twitpic,twitpic,4.92,16.015
5053,twitter,twitter,5.46,19.082
7142,twittering,twittering,5.02,21.805
4741,twitters,twitters,5.52,18.432
5350,two,two,5.4,9.689
5707,two-year,two-year,5.32,10.774
6934,tx,tx,5.06,13.911
6096,txt,txt,5.24,12.867
6638,ty,ty,5.12,11.891
5914,tyler,tyler,5.28,10.506
4544,type,type,5.56,9.293
5708,types,types,5.32,7.407
6183,typical,typical,5.22,11.301
6639,typically,typically,5.12,10.999
5622,typing,typing,5.34,12.056
7401,tyson,tyson,4.96,13.547
